,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,26.16,46.73,44.93,44.47,40.40,41.04,43.79,39.58,38.16,43.60
Days Sales Outstanding,13.95,7.81,8.12,8.21,9.03,8.89,8.34,9.22,9.56,8.37
Inventory Turnover,3.59,3.58,3.59,3.81,3.88,3.52,3.31,3.78,3.47,2.90
Days Inventory Outstanding,101.71,102.01,101.79,95.79,94.12,103.69,110.31,96.48,105.18,125.93
Accounts Payable Turnover,7.32,7.28,7.02,7.72,8.54,9.37,9.22,10.91,12.73,11.17
Accounts Payable Turnover Days,49.84,50.15,51.99,47.30,42.72,38.94,39.58,33.45,28.67,32.67
Cash Conversion Cycle,65.82,59.68,57.92,56.70,60.43,73.65,79.06,72.25,86.08,101.63
Inventory to Cash Days,-87.76,-94.20,-93.67,-87.58,-85.08,-94.80,-101.97,-87.26,-95.62,-117.56
Inventories,429,467,474,486,536,673,702,781,1339,1591
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,1339,1591
Other Inventory,429,467,474,486,536,673,702,781,0,0
