,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,246,321,330,438,520,667,690,624,1428,1661
ST Debt,0,2,2,1,11,9,68,73,81,101
LT Debt,246,319,328,437,509,658,622,551,1347,1560
Total Debt/EBITDA,1.37,1.57,1.41,1.58,1.68,1.95,1.86,1.25,1.66,1.56
Net Debt/EBITDA,1.32,1.49,1.35,1.50,1.58,1.90,1.30,0.76,1.35,1.26
Total Debt/EBIT,1.49,1.70,1.52,1.71,1.83,2.12,2.02,1.32,1.72,1.62
Net Debt/EBIT,1.44,1.62,1.46,1.63,1.72,2.07,1.41,0.81,1.40,1.31
EBITDA to Interest Expense,26.69,27.35,28.94,19.19,20.42,16.36,15.59,40.51,99.58,26.03
EBITDA-CapEx/Interest Expense,23.91,25.04,25.34,16.81,17.82,14.85,14.18,38.75,95.23,24.96
EBIT to Interest Expense,24.52,25.23,26.79,17.67,18.72,15.02,14.35,38.13,96.11,25.07
Interest Expense,7,7,8,14,15,21,24,12,9,41
Common Equity/Total Assets,-3.31,-10.15,-11.18,-18.50,-17.83,-17.62,-4.36,7.70,16.31,18.33
Long-Term Debt/Equity (%),86.11,130.68,128.26,212.92,228.02,294.11,151.56,86.17,125.72,126.32
Long-Term Debt/Capital (%),112.42,138.69,145.75,171.91,157.35,146.73,99.46,72.72,68.91,67.42
Long-Term Debt/Total Assets (%),29.91,35.76,35.04,43.95,46.21,52.99,41.91,31.67,41.70,43.76
Total Debt/Equity (%),86.11,131.30,128.92,213.46,232.87,298.21,168.16,97.56,133.26,134.46
Total Debt/Capital (%),112.42,139.35,146.51,172.34,160.70,148.78,110.35,82.33,73.04,71.76
Total Debt/Total Assets (%),29.91,35.93,35.22,44.06,47.20,53.73,46.50,35.86,44.20,46.58
Net Debt to Equity,83.31,125.23,123.75,202.76,219.46,290.89,117.71,59.72,108.18,108.58
Net Debt/Capital (%),112.90,142.06,149.41,179.18,166.89,150.63,80.95,52.77,60.04,59.12
EBITDA,180,205,234,278,310,342,371,500,860,1065
EBITDA-CapEx,161,187,205,243,271,310,337,479,823,1021
Operating Income (Loss),165,189,216,256,284,314,341,471,830,1026
