,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,2778,3489,4287,5214,5841,8614,14776,22541,11812
- Cash & Cash Equivalents,8,15,13,22,30,16,29,34,24,46
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,246,321,330,438,520,667,690,624,1428,1661
Enterprise Value,238,3084,3806,4703,5703,6491,9275,15366,23944,13427
Total Capital,219,230,225,254,323,448,625,758,1955,2314
Total Debt/Capital (%),112.42,139.35,146.51,172.34,160.70,148.78,110.35,82.33,73.04,71.76
Total Debt / EV,1.03,0.10,0.09,0.09,0.09,0.10,0.07,0.04,0.06,0.12
EV/Sales,0.11,1.37,1.61,1.83,2.05,2.17,2.90,3.90,4.52,2.17
EV/EBITDA,1.32,15.06,16.29,16.93,18.39,18.99,25.03,30.71,27.83,12.61
EV/EBIT,1.44,16.33,17.60,18.38,20.06,20.68,27.18,32.63,28.84,13.09
EV/Cash Flow to Firm,2.18,24.40,25.20,26.99,30.65,47.95,29.13,37.70,74.75,26.03
EV/Free Cash Flow to Firm,1.86,21.46,21.13,22.54,25.29,38.88,26.37,35.79,66.89,24.00
Diluted Market Cap,0,2901,3615,4485,5504,6164,8784,15009,22702,12035
Diluted Enterprise Value,238,3207,3932,4901,5993,6814,9445,15599,24105,13650
EV per Share,5.25,70.88,89.10,114.47,141.83,164.30,231.44,381.94,595.73,343.67
TTM Sales,2080,2247,2363,2571,2788,2998,3200,3937,5296,6180
TTM EBITDA,180,205,234,278,310,342,371,500,860,1065
TTM Operating Income,165,189,216,256,284,314,341,471,830,1026
TTM Cash Flow to Firm,109,126,151,174,186,135,318,408,320,516
TTM Free Cash Flow to Firm,128,144,180,209,225,167,352,429,358,560
