,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,34182,36918,39678,41490,43614,46677,51336,51533,58752,60233
+ Sales & Services Revenue,34182,36918,39678,41490,43614,46677,51336,51533,58752,60233
- Cost of Revenue,5970,6262,6638,6933,7316,7724,8481,8369,9481,9371
+ Cost of Goods & Services,5970,6262,6638,6933,7316,7724,8481,8369,9481,9371
Gross Profit,28212,30656,33040,34557,36298,38953,42855,43164,49271,50862
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,23420,25091,27075,28359,30241,32311,35637,35902,39593,41809
"+ Selling, General & Admin",15646,16641,18115,18897,20059,21425,23560,23874,26779,27685
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,7774,8450,8960,9462,10182,10886,12077,12028,12814,14124
Operating Income (Loss),4792,5565,5965,6198,6057,6642,7218,7262,9678,9053
- Non-Operating (Income) Loss,1846,2084,2008,1388,1676,1307,1974,1832,-155,473
"+ Interest Expense, Net",1848,1743,1665,1707,1690,1755,1824,1584,1566,1741
+ Interest Expense,1848,1743,1665,1707,1690,1755,1824,1584,1566,1741
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-2,341,343,-319,-14,-448,150,248,-1721,-1268
Pretax Income,2946,3481,3957,4810,4381,5335,5244,5430,9833,8580
- Income Tax Expense (Benefit),950,1108,1261,1378,1638,946,1099,1043,2112,1746
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1996,2373,2696,3432,2743,4389,4145,4387,7721,6834
- Net Extraordinary Losses (Gains),880,996,1134,1084,1054,1204,1280,1266,1530,2382
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,880,996,1134,1084,1054,1204,1280,1266,1530,2382
Income (Loss) Incl. MI,1116,1377,1562,2348,1689,3185,2865,3121,6191,4452
- Minority Interest,-440,-498,-567,-542,-527,-602,-640,-633,-765,-1191
"Net Income, GAAP",1556,1875,2129,2890,2216,3787,3505,3754,6956,5643
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1556,1875,2129,2890,2216,3787,3505,3754,6956,5643
Basic Weighted Avg Shares,440,420,399,371,350,343,338,339,323,290
"Basic EPS, GAAP",3.54,4.46,5.34,7.80,6.33,11.04,10.36,11.06,21.51,19.44
Basic EPS from Cont Ops,4.54,5.64,6.76,9.26,7.84,12.80,12.25,12.92,23.88,23.54
Diluted Weighted Avg Shares,462,450,427,396,372,355,348,344,329,295
"Diluted EPS, GAAP",3.37,4.16,4.99,7.30,5.95,10.66,10.07,10.93,21.16,19.15
Diluted EPS from Cont Ops,4.32,5.27,6.32,8.67,7.37,12.35,11.90,12.77,23.49,23.19
EBITDA,6545,7385,7869,8164,8188,8920,9814,9983,12531,12022
EBITDA Margin (%),19.15,20.00,19.83,19.68,18.77,19.11,19.12,19.37,21.33,19.96
EBITA,4792,5565,5965,6198,6057,6642,7218,7262,9678,9053
EBIT,4792,5565,5965,6198,6057,6642,7218,7262,9678,9053
Gross Margin (%),82.53,83.04,83.27,83.29,83.23,83.45,83.48,83.76,83.86,84.44
Operating Margin (%),14.02,15.07,15.03,14.94,13.89,14.23,14.06,14.09,16.47,15.03
Profit Margin (%),4.55,5.08,5.37,6.97,5.08,8.11,6.83,7.28,11.84,9.37
Sales per Employee,158986,164080,170292,172158,172387,178156,183343,187393,206873,204874
Dividend per Share,0.04,0.02,0,0,0,1.42,1.63,0.45,1.93,2.25
Depreciation Expense,1753,1820,1904,1966,2131,2278,2596,2721,2853,2969
