,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),11.71,8.80,17.80,15.81,14.10,15.77,11.48,1.30,7.33,11.89
Return on Assets (%),7.11,5.32,7.96,5.90,5.88,7.49,5.87,0.59,3.02,5.06
Return on Capital (%),9.77,7.18,13.90,10.65,10.19,11.95,9.05,1.28,4.42,0
Return on Invested Capital (%),9.29,8.26,9.87,10.12,10.06,12.51,10.19,0.98,3.90,0
Gross Margin (%),29.24,28.23,26.03,25.46,24.67,23.41,21.97,20.08,21.18,21.30
EBITDA Margin (%),6.73,6.41,5.89,6.55,5.99,6.08,5.02,2.08,4.12,2.23
Operating Margin (%),4.95,4.68,4.21,5.08,4.59,4.73,3.53,0.70,2.63,0.73
Incremental Operating Margin (%),19.18,0.02,2.87,11.58,-62.80,6.01,-26.06,-144.59,-35.70,-1294.33
Pretax Margin (%),5.39,4.66,5.13,4.38,4.11,4.54,3.31,0.53,1.51,3.00
Profit Margin (%),3.39,2.53,4.08,3.56,3.45,3.82,2.91,0.33,1.92,3.27
Net Income to Common Margin (%),3.39,2.53,4.08,3.56,3.45,3.82,2.91,0.33,1.92,3.27
Effective Tax Rate (%),37.10,42.90,19.88,19.38,15.66,16.70,12.99,48.45,33.43,0
Dvd Payout Ratio (%),42.45,56.29,31.90,37.13,41.78,34.52,41.68,445.66,84.00,43.73
Sustainable Growth Rate (%),6.74,3.85,12.12,9.94,8.21,10.33,6.69,-4.50,1.17,6.69
