,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,18.56,29.86,21.61,20.90,21.53,13.37,11.85,74.75,16.54,7.01
Price/Earnings Average,16.44,31.29,19.43,21.35,21.67,13.67,14.89,94.58,15.77,9.11
Price/Earnings High,19.93,37.68,24.05,24.85,23.61,16.55,19.97,124.39,19.41,10.96
Price/Earnings Low,12.31,23.77,14.43,18.56,19.79,11.65,11.35,70.68,11.35,7.01
Price/Book Value,2.11,2.58,3.80,3.15,2.78,1.92,1.28,0.98,1.20,0.80
Price/Book Value Average,1.87,2.70,3.41,3.22,2.80,1.97,1.61,1.24,1.14,1.04
Price/Book Value High,2.26,3.25,4.22,3.74,3.05,2.38,2.16,1.63,1.41,1.26
Price/Book Value Low,1.40,2.05,2.54,2.80,2.55,1.68,1.23,0.93,0.82,0.80
Price/Tangible Book Value,2.67,3.16,36.97,19.59,33.68,-32.15,6.04,-6.87,28.73,-11.69
Price/Tangible Book Value Average,2.36,3.31,33.25,20.01,33.91,-32.86,7.59,-8.69,27.38,-15.18
Price/Tangible Book Value High,2.87,3.99,41.15,23.29,36.94,-39.78,10.18,-11.43,33.70,-18.28
Price/Tangible Book Value Low,1.77,2.52,24.70,17.39,30.96,-28.01,5.78,-6.49,19.71,-11.68
Price/Sales,0.63,0.76,0.88,0.74,0.74,0.51,0.34,0.24,0.32,0.23
Price/Sales Average,0.56,0.79,0.79,0.76,0.75,0.52,0.43,0.31,0.30,0.30
Price/Sales High,0.68,0.95,0.98,0.88,0.81,0.63,0.58,0.41,0.37,0.36
Price/Sales Low,0.42,0.60,0.59,0.66,0.68,0.45,0.33,0.23,0.22,0.23
Price/Cash Flow,10.57,14.82,16.10,11.11,12.11,8.13,8.43,6.22,7.57,7.80
Price/Cash Flow Average,9.37,15.53,14.48,11.36,12.19,8.31,10.60,7.86,7.22,10.13
Price/Cash Flow High,11.35,18.70,17.92,13.21,13.28,10.06,14.22,10.34,8.88,12.19
Price/Cash Flow Low,7.01,11.80,10.75,9.87,11.13,7.08,8.08,5.88,5.19,7.79
Price/Free Cash Flow,8.33,11.69,13.32,9.58,10.25,7.00,6.48,4.98,6.08,5.41
Price/Free Cash Flow Average,7.38,12.24,11.98,9.79,10.32,7.16,8.14,6.30,5.79,7.02
Price/Free Cash Flow High,8.94,14.75,14.83,11.39,11.25,8.67,10.92,8.28,7.13,8.45
Price/Free Cash Flow Low,5.52,9.30,8.90,8.51,9.43,6.10,6.21,4.70,4.17,5.40
EV/Sales,0.67,0.78,1.04,0.83,0.80,0.60,0.46,0.53,0.56,0.49
EV/Sales Average,0.60,0.81,0.94,0.84,0.80,0.61,0.54,0.59,0.55,0.56
EV/Sales High,0.72,0.98,1.14,0.97,0.87,0.72,0.68,0.69,0.62,0.62
EV/Sales Low,0.46,0.63,0.73,0.74,0.74,0.54,0.44,0.51,0.46,0.49
EV/EBITDA,9.97,12.16,17.57,12.60,13.31,9.86,9.06,25.41,13.58,21.78
EV/EBITDA Average,8.90,12.72,16.00,12.85,13.39,10.04,10.78,28.48,13.33,25.23
EV/EBITDA High,10.66,15.24,19.34,14.75,14.45,11.78,13.64,33.10,15.03,27.94
EV/EBITDA Low,6.82,9.76,12.38,11.33,12.35,8.82,8.78,24.78,11.27,22.15
EV/EBIT,13.55,16.63,24.60,16.23,17.37,12.67,12.89,75.80,21.27,66.46
EV/EBIT Average,12.09,17.40,22.40,16.55,17.47,12.90,15.32,84.95,20.89,76.98
EV/EBIT High,14.49,20.85,27.08,19.00,18.86,15.13,19.39,98.72,23.55,85.27
EV/EBIT Low,9.26,13.35,17.34,14.60,16.12,11.33,12.49,73.92,17.66,67.58
Last Price,48.07,60.52,87.42,80.52,81.78,67.80,51.19,38.76,48.63,35.18
High Price,51.62,76.39,97.30,95.74,89.69,83.89,86.31,64.50,57.05,55.00
Low Price,31.88,48.18,58.39,71.50,75.18,59.07,49.03,36.65,33.36,35.15
Enterprise Value,48444,59485,107102,96824,94172,78849,62289,73673,74050,64465
Enterprise Value Average,43246,62239,97496,98724,94733,80267,74060,82573,72719,74667
Enterprise Value High,51804,74568,117870,113307,102271,94168,93735,95953,81971,82716
Enterprise Value Low,33118,47758,75462,87056,87415,70537,60355,71846,61470,65553
