,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,5047,4510,14383,19028,12935,14397,16836,40140,33392,35477
ST Debt,570,774,1068,323,251,1966,5738,5964,3564,3345
LT Debt,4477,3736,13315,18705,12684,12431,11098,34176,29828,32132
Total Debt/EBITDA,1.04,0.92,2.36,2.48,1.83,1.80,2.45,13.85,6.12,11.99
Net Debt/EBITDA,0.61,0.38,1.87,1.20,1.36,1.70,2.30,5.25,1.43,3.49
Total Debt/EBIT,1.41,1.26,3.30,3.19,2.39,2.31,3.48,41.30,9.59,36.57
Net Debt/EBIT,0.82,0.52,2.61,1.55,1.78,2.19,3.27,15.66,2.24,10.64
EBITDA to Interest Expense,29.45,31.37,10.07,12.89,10.21,12.98,9.76,4.54,6.03,7.40
EBITDA-CapEx/Interest Expense,22.10,24.28,8.01,10.67,8.26,10.76,7.34,2.39,4.50,3.07
EBIT to Interest Expense,21.67,22.93,7.20,10.01,7.82,10.10,6.87,1.52,3.85,2.43
Interest Expense,165,156,605,596,693,616,704,639,905,400
Common Equity/Total Assets,60.89,60.00,36.49,38.10,45.67,49.27,53.00,39.26,43.22,41.96
Long-Term Debt/Equity (%),23.01,18.17,42.54,61.77,44.86,46.58,45.95,161.70,125.21,105.67
Long-Term Debt/Capital (%),16.80,13.88,33.35,39.69,28.90,25.56,20.82,45.65,43.27,43.23
Long-Term Debt/Total Assets (%),12.62,10.05,19.36,25.73,19.22,18.25,16.42,39.20,36.70,35.65
Total Debt/Equity (%),25.94,21.93,45.95,62.84,45.75,53.94,69.71,189.91,140.17,116.67
Total Debt/Capital (%),18.94,16.75,36.03,40.38,29.47,29.60,31.58,53.62,48.45,47.73
Total Debt/Total Assets (%),14.22,12.13,20.91,26.18,19.60,21.13,24.91,46.05,41.08,39.36
Net Debt to Equity,15.12,9.07,36.37,30.45,34.07,51.00,65.47,72.03,32.69,33.93
Net Debt/Capital (%),11.98,7.68,30.83,24.71,23.73,28.44,30.25,20.48,11.50,14.14
EBITDA,4859,4893,6095,7682,7076,7993,6872,2899,5454,2960
EBITDA-CapEx,3647,3787,4844,6357,5725,6626,5170,1525,4075,1226
Operating Income (Loss),3576,3577,4353,5964,5422,6223,4834,972,3481,970
