,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,947,950,1090,1083,1024,952,895,866,865,865
Diluted Weighted Avg Shares,955,965,1054,1091,1079,995,924,880,866,866
Basic Weighted Avg Shares,946,953,1043,1083,1074,991,922,879,865,864
Revenue per Share,76.34,80.15,99.16,108.35,110.12,132.73,148.53,158.67,153.23,153.52
EBITDA per Share,5.14,5.13,5.84,7.09,6.59,8.07,7.46,3.30,6.31,3.42
Operating Income per Share,3.78,3.75,4.17,5.51,5.05,6.28,5.25,1.11,4.03,1.12
"Basic EPS, GAAP",2.59,2.03,4.05,3.85,3.80,5.07,4.32,0.52,2.94,5.02
Basic EPS from Cont Ops,2.59,2.13,4.10,3.87,3.82,5.08,4.30,0.48,2.26,4.70
"Diluted EPS, GAAP",2.56,2.00,4.00,3.82,3.78,5.05,4.31,0.52,2.93,5.01
Diluted EPS from Cont Ops,2.56,2.10,4.06,3.84,3.80,5.06,4.29,0.48,2.26,4.69
Dividend per Share,1.10,1.26,1.33,1.44,1.61,1.75,1.78,1.99,1.87,1.92
Cash Flow per Share,4.55,4.08,5.43,7.24,6.75,8.34,6.07,6.24,6.42,4.51
Free Cash Flow per Basic Share,3.27,2.92,4.23,6.02,5.50,6.96,4.22,4.67,4.83,2.50
Cash & Equivalents per Share,2.22,2.78,2.75,9.06,3.22,0.82,1.14,0.60,2.11,2.86
Book Value per Share,22.82,23.47,23.03,25.57,29.45,35.25,40.01,39.54,40.60,43.73
Tangible Book Value per Share,18.01,19.15,2.36,4.11,2.43,-2.11,8.48,-5.64,1.69,-3.01
