,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.30,49.81,21.76,0,32.18,12.96,24.46,25.48,26.46,19.34
Price/Earnings Average,19.34,47.71,19.84,-97.58,26.55,16.50,17.75,16.82,20.82,22.53
Price/Earnings High,21.66,52.13,22.11,-124.05,34.30,21.05,24.86,25.92,27.29,37.13
Price/Earnings Low,16.25,40.00,16.45,-80.90,19.40,11.93,10.52,9.08,16.81,15.02
Price/Book Value,5.70,6.78,8.77,19.82,27.62,-40.18,-51.75,48.96,35.10,18.26
Price/Book Value Average,5.43,6.50,7.99,16.33,22.78,-51.15,-37.55,32.31,27.62,21.27
Price/Book Value High,6.08,7.10,8.91,20.75,29.44,-65.29,-52.61,49.80,36.21,35.05
Price/Book Value Low,4.56,5.45,6.63,13.53,16.65,-37.01,-22.26,17.45,22.31,14.17
Price/Tangible Book Value,2.45,2.68,3.50,3.36,5.05,5.39,12.05,12.09,12.85,6.82
Price/Tangible Book Value Average,2.34,2.56,3.19,2.77,4.16,6.87,8.74,7.98,10.11,7.94
Price/Tangible Book Value High,2.62,2.80,3.55,3.52,5.38,8.76,12.24,12.30,13.26,13.09
Price/Tangible Book Value Low,1.96,2.15,2.64,2.29,3.04,4.97,5.18,4.31,8.17,5.30
Price/Sales,2.34,2.46,2.74,2.93,3.88,2.79,5.11,6.40,7.29,4.39
Price/Sales Average,2.23,2.35,2.50,2.42,3.20,3.55,3.71,4.22,5.74,5.11
Price/Sales High,2.50,2.57,2.78,3.07,4.14,4.53,5.19,6.51,7.52,8.42
Price/Sales Low,1.88,1.97,2.07,2.00,2.34,2.57,2.20,2.28,4.64,3.41
Price/Cash Flow,12.53,8.21,10.87,11.56,13.24,12.27,20.25,23.00,24.59,23.95
Price/Cash Flow Average,11.94,7.86,9.91,9.52,10.92,15.63,14.69,15.18,19.35,27.89
Price/Cash Flow High,13.38,8.59,11.04,12.10,14.11,19.94,20.58,23.39,25.37,45.97
Price/Cash Flow Low,10.03,6.59,8.22,7.89,7.98,11.31,8.71,8.20,15.63,18.59
Price/Free Cash Flow,11.06,6.69,9.00,9.70,11.54,10.16,17.30,20.89,24.42,20.00
Price/Free Cash Flow Average,10.54,6.41,8.21,7.99,9.52,12.94,12.55,13.79,19.22,23.30
Price/Free Cash Flow High,11.81,7.00,9.15,10.15,12.30,16.51,17.58,21.25,25.20,38.40
Price/Free Cash Flow Low,8.86,5.37,6.81,6.62,6.95,9.36,7.44,7.45,15.52,15.53
EV/Sales,1.84,2.12,2.19,2.41,3.17,2.26,4.79,6.09,6.85,4.07
EV/Sales Average,2.14,2.33,2.24,2.40,3.13,3.06,3.48,4.08,5.39,4.79
EV/Sales High,2.41,2.57,2.52,3.05,4.05,3.97,4.93,6.37,7.15,8.05
EV/Sales Low,1.78,1.93,1.83,2.00,2.28,2.14,2.01,2.14,4.31,3.12
EV/EBITDA,7.64,10.00,9.21,10.07,10.47,7.87,16.64,18.25,19.01,13.38
EV/EBITDA Average,8.88,11.01,9.46,10.02,10.33,10.67,12.10,12.23,14.95,15.76
EV/EBITDA High,10.01,12.11,10.62,12.71,13.38,13.86,17.14,19.09,19.82,26.46
EV/EBITDA Low,7.39,9.09,7.73,8.33,7.52,7.47,6.98,6.41,11.94,10.25
EV/EBIT,13.61,17.76,14.44,14.10,12.56,9.69,20.36,20.78,20.98,15.13
EV/EBIT Average,15.83,19.55,14.83,14.03,12.40,13.13,14.80,13.93,16.50,17.81
EV/EBIT High,17.83,21.50,16.65,17.79,16.06,17.07,20.97,21.73,21.87,29.91
EV/EBIT Low,13.17,16.15,12.12,11.65,9.03,9.19,8.54,7.30,13.18,11.59
Last Price,17.55,19.95,21.24,25.40,41.87,31.19,68.76,120.29,163.72,87.35
High Price,18.73,20.88,21.58,26.59,44.63,50.68,69.90,122.37,168.91,167.69
Low Price,14.05,16.02,16.06,17.34,25.24,28.73,29.58,42.87,104.05,67.81
Enterprise Value,2623,3493,3583,4233,6776,4738,10991,19019,25382,12844
Enterprise Value Average,3051,3845,3678,4211,6691,6423,7989,12746,19969,15125
Enterprise Value High,3436,4229,4130,5341,8663,8349,11318,19887,26468,25397
Enterprise Value Low,2539,3176,3006,3499,4872,4496,4608,6680,15945,9840
