,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.95,2.83,1.99,3.16,3.91,2.34,1.69,2.05,1.71,1.20
Current Ratio,2.99,4.25,3.38,4.36,5.00,3.63,3.08,3.45,3.23,3.03
Quick Ratio,2.28,3.35,2.56,3.68,4.51,2.95,2.36,2.76,2.41,1.86
CFO/Avg Current Liab,0.69,1.28,1.24,1.19,1.52,1.02,1.14,1.40,1.47,0.75
Common Equity/Total Assets,21.83,25.10,19.35,9.24,9.53,-5.03,-7.91,11.18,19.88,21.28
Long-Term Debt/Equity (%),0,0,0,19.29,18.73,24.96,29.53,18.98,5.66,2.62
Long-Term Debt/Capital (%),0,0,0,58.02,55.25,155.90,184.41,47.54,15.45,7.31
Long-Term Debt/Total Assets (%),0,0,0,12.77,11.77,14.04,15.75,11.47,3.82,1.83
Total Debt/Equity (%),9.40,0,0,19.29,18.73,24.96,30.83,21.42,7.19,5.42
Total Debt/Capital (%),24.03,0,0,58.02,55.25,155.90,192.56,53.67,19.61,15.13
Total Debt/Total Assets (%),6.90,0,0,12.77,11.77,14.04,16.45,12.94,4.85,3.80
CFO/Total Liabilities,37.18,107.35,70.91,47.67,54.20,40.27,44.37,60.12,88.65,55.04
CFO/CapEx,2.51,2.90,4.60,5.22,5.95,4.17,4.30,4.70,8.29,3.54
Altman's Z-Score,4.72,7.71,6.75,5.12,6.58,5.05,7.52,11.12,16.15,10.66
