,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),32.50,13.24,36.53,-11.60,93.43,0,0,0,175.25,95.27
Return on Assets (%),6.43,3.10,8.12,-1.64,8.78,15.54,17.42,24.32,27.37,19.58
Return on Capital (%),25.33,11.62,38.00,0,41.01,100.99,203.30,144.31,115.85,79.00
Return on Invested Capital (%),7.61,7.84,9.91,0,11.56,21.90,24.33,33.52,37.75,26.35
Gross Margin (%),56.64,53.33,55.85,54.73,57.28,58.09,58.38,57.21,59.59,59.18
EBITDA Margin (%),24.05,21.19,23.71,23.97,30.30,28.67,28.78,33.38,36.07,30.42
Operating Margin (%),13.50,11.94,15.13,17.12,25.25,23.28,23.52,29.32,32.68,26.91
Incremental Operating Margin (%),37.98,1.79,-622.90,45.89,62.39,140.66,26.14,45.42,50.71,65.88
Pretax Margin (%),14.14,5.79,15.44,-3.14,24.54,22.27,23.56,28.87,31.57,26.64
Profit Margin (%),11.55,4.93,12.59,-2.48,12.06,21.51,20.88,25.12,27.57,22.68
Net Income to Common Margin (%),11.55,4.93,12.59,-2.48,12.06,21.51,20.88,25.12,27.57,22.68
Effective Tax Rate (%),18.31,14.79,18.43,0,50.86,3.42,11.39,12.97,12.67,14.86
Dvd Payout Ratio (%),0,46.05,24.56,-111.97,21.52,14.90,12.79,8.48,6.46,9.74
Sustainable Growth Rate (%),32.50,7.15,27.56,-24.59,73.32,0,0,0,163.92,85.99
