,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,192,217,204,199,196,176,166,166,162,156
Diluted Weighted Avg Shares,236,223,213,203,202,193,179,183,184,170
Basic Weighted Avg Shares,191,203,212,203,198,188,170,166,165,158
Revenue per Share,7.49,8.12,7.75,8.65,10.79,11.19,13.47,18.79,22.45,19.91
EBITDA per Share,1.80,1.72,1.84,2.07,3.27,3.21,3.88,6.27,8.10,6.06
Operating Income per Share,1.01,0.97,1.17,1.48,2.72,2.61,3.17,5.51,7.34,5.36
"Basic EPS, GAAP",0.86,0.40,0.98,-0.21,1.30,2.41,2.81,4.72,6.19,4.52
Basic EPS from Cont Ops,0.86,0.40,0.98,-0.21,1.30,2.41,2.81,4.72,6.19,4.52
"Diluted EPS, GAAP",0.70,0.37,0.97,-0.21,1.28,2.35,2.67,4.28,5.56,4.22
Diluted EPS from Cont Ops,0.70,0.37,0.97,-0.21,1.28,2.35,2.67,4.28,5.56,4.22
Dividend per Share,0,0.18,0.24,0.24,0.28,0.36,0.36,0.40,0.40,0.44
Cash Flow per Share,1.40,2.43,1.95,2.20,3.16,2.54,3.40,5.23,6.66,3.65
Free Cash Flow per Basic Share,0.84,1.59,1.53,1.78,2.63,1.93,2.61,4.12,5.86,2.62
Cash & Equivalents per Share,4.84,3.82,3.65,5.92,9.09,6.36,5.48,8.65,8.42,5.74
Book Value per Share,3.08,2.94,2.42,1.28,1.52,-0.78,-1.33,2.46,4.66,4.78
Tangible Book Value per Share,7.15,7.46,6.08,7.56,8.30,5.78,5.71,9.95,12.74,12.81
