,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,81,79,77,76,77,76,76,76,76,76
Diluted Weighted Avg Shares,82,81,78,77,77,78,77,76,76,76
Basic Weighted Avg Shares,82,80,77,76,76,76,76,76,76,76
Revenue per Share,24.83,26.94,26.20,27.88,30.00,32.50,33.00,31.07,36.38,42.03
EBITDA per Share,5.83,6.55,6.52,6.84,7.69,8.62,8.95,8.14,9.86,11.81
Operating Income per Share,4.85,5.58,5.51,5.70,6.58,7.61,7.94,7.03,8.50,10.23
"Basic EPS, GAAP",3.13,3.50,3.67,3.58,4.42,5.37,5.63,4.99,5.91,7.75
Basic EPS from Cont Ops,3.13,3.50,3.67,3.58,4.42,5.37,5.63,4.99,5.91,7.75
"Diluted EPS, GAAP",3.09,3.46,3.63,3.53,4.36,5.29,5.56,4.94,5.88,7.72
Diluted EPS from Cont Ops,3.09,3.46,3.63,3.53,4.36,5.29,5.56,4.94,5.88,7.72
Dividend per Share,0.89,1.08,1.25,1.35,1.46,1.67,1.95,2.01,2.12,2.34
Cash Flow per Share,4.93,4.62,4.67,5.28,5.68,6.27,6.98,7.52,7.44,7.36
Free Cash Flow per Basic Share,4.54,4.01,4.10,4.77,5.10,5.49,6.31,6.84,6.48,6.46
Cash & Equivalents per Share,5.41,6.46,4.29,3.09,4.90,6.14,8.31,13.51,11.23,5.69
Book Value per Share,15.94,18.85,21.79,24.01,26.84,30.85,34.38,37.42,41.04,46.72
Tangible Book Value per Share,-1.08,-1.35,-3.15,-6.86,-3.03,-1.16,1.25,3.02,0.50,-7.22
