,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.44,1.24,1.06,0.76,1.04,1.28,1.77,2.57,1.78,0.79
Current Ratio,3.25,2.61,2.79,2.66,2.78,3.00,3.52,4.15,3.50,2.57
Quick Ratio,2.27,1.86,1.90,1.65,1.86,2.14,2.60,3.31,2.52,1.61
CFO/Avg Current Liab,1.35,1.03,1.00,1.29,1.29,1.32,1.46,1.50,1.29,1.09
Common Equity/Total Assets,44.83,51.06,59.44,58.18,60.56,67.51,68.59,64.39,63.60,64.09
Long-Term Debt/Equity (%),49.08,51.47,58.18,65.69,45.52,42.56,37.51,41.11,42.46,48.32
Long-Term Debt/Capital (%),37.32,32.57,33.48,35.58,29.43,26.58,24.50,26.87,27.46,29.24
Long-Term Debt/Total Assets (%),26.74,26.31,29.93,32.15,25.26,24.44,22.26,23.66,24.21,26.65
Total Debt/Equity (%),49.20,58.12,58.26,65.76,45.54,42.59,37.52,41.11,43.09,49.03
Total Debt/Capital (%),37.41,36.78,33.52,35.61,29.44,26.59,24.51,26.87,27.86,29.67
Total Debt/Total Assets (%),26.80,29.71,29.97,32.18,25.27,24.46,22.27,23.66,24.56,27.04
CFO/Total Liabilities,30.54,25.88,26.45,24.82,28.60,32.44,34.05,30.38,26.74,22.55
CFO/CapEx,12.73,7.67,8.23,10.46,9.87,7.98,10.37,11.04,7.78,8.20
Altman's Z-Score,7.58,7.54,8.33,8.75,9.94,9.99,10.67,9.34,10.07,10.27
