,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,774,864,841,1015,859,849,849,1044,1208,1490
ST Debt,2,99,1,1,0,0,0,0,18,22
LT Debt,772,765,840,1014,859,848,849,1044,1190,1469
Total Debt/EBITDA,1.63,1.66,1.67,1.96,1.47,1.29,1.25,1.70,1.61,1.67
Net Debt/EBITDA,0.70,0.68,1.02,1.50,0.82,0.58,0.32,0.03,0.45,1.16
Total Debt/EBIT,1.96,1.94,1.98,2.35,1.71,1.46,1.42,1.96,1.87,1.92
Net Debt/EBIT,0.85,0.80,1.21,1.80,0.96,0.66,0.36,0.03,0.52,1.34
EBITDA to Interest Expense,11.25,12.46,12.08,11.37,13.05,14.93,15.27,13.77,18.28,21.96
EBITDA-CapEx/Interest Expense,10.50,11.31,11.03,10.53,12.08,13.56,14.12,12.61,16.50,20.29
EBIT to Interest Expense,9.37,10.62,10.21,9.47,11.18,13.17,13.53,11.90,15.76,19.02
Interest Expense,42,42,42,46,45,44,44,45,41,41
Common Equity/Total Assets,44.83,51.06,59.44,58.18,60.56,67.51,68.59,64.39,63.60,64.09
Long-Term Debt/Equity (%),49.08,51.47,58.18,65.69,45.52,42.56,37.51,41.11,42.46,48.32
Long-Term Debt/Capital (%),37.32,32.57,33.48,35.58,29.43,26.58,24.50,26.87,27.46,29.24
Long-Term Debt/Total Assets (%),26.74,26.31,29.93,32.15,25.26,24.44,22.26,23.66,24.21,26.65
Total Debt/Equity (%),49.20,58.12,58.26,65.76,45.54,42.59,37.52,41.11,43.09,49.03
Total Debt/Capital (%),37.41,36.78,33.52,35.61,29.44,26.59,24.51,26.87,27.86,29.67
Total Debt/Total Assets (%),26.80,29.71,29.97,32.18,25.27,24.46,22.27,23.66,24.56,27.04
Net Debt to Equity,21.25,23.87,35.53,50.48,25.61,19.19,9.57,0.73,11.95,34.17
Net Debt/Capital (%),20.52,19.29,23.52,29.80,19.01,14.03,7.65,0.65,9.62,22.61
EBITDA,475,522,503,519,586,659,677,616,749,894
EBITDA-CapEx,443,474,459,480,542,599,626,564,677,826
Operating Income (Loss),396,445,425,432,502,581,600,532,646,774
