,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,112298,111454,51463,48238,52056,58472,58756,56639,63487,62983
+ Sales & Services Revenue,112298,111454,51463,48238,52056,58472,58756,56639,63487,62983
- Cost of Revenue,86380,84839,41524,39240,42478,47803,47586,46202,50070,50648
+ Cost of Goods & Services,86380,84839,41524,39240,42478,47803,47586,46202,50070,50648
Gross Profit,25918,26615,9939,8998,9578,10669,11170,10437,13417,12335
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,17775,17800,6013,5065,5567,6350,6983,6497,7802,7085
"+ Selling, General & Admin",13267,13353,4720,3840,4376,4866,5368,4906,5741,5264
+ Research & Development,3135,3447,1191,1209,1190,1404,1499,1478,1907,1593
+ Other Operating Expense,1373,1000,102,16,1,80,116,113,154,228
Operating Income (Loss),8143,8815,3926,3933,4011,4319,4187,3940,5615,5250
- Non-Operating (Income) Loss,1633,2258,394,172,735,1306,1664,709,-1896,809
"+ Interest Expense, Net",-621,-393,-167,-273,309,312,242,239,254,359
+ Interest Expense,-621,-393,-167,-273,309,312,242,239,254,359
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,2254,2651,561,445,426,994,1422,470,-2150,450
Pretax Income,6510,6557,3532,3761,3276,3013,2523,3231,7511,4441
- Income Tax Expense (Benefit),1397,1544,-186,1095,750,-2314,-629,387,1008,1238
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,5113,5013,3718,2666,2526,5327,3152,2844,6503,3203
- Net Extraordinary Losses (Gains),0,0,-836,170,0,0,0,0,0,0
+ Discontinued Operations,0,2089,836,-170,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,-2089,-1672,340,0,0,0,0,0,0
Income (Loss) Incl. MI,5113,5013,4554,2496,2526,5327,3152,2844,6503,3203
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",5113,5013,4554,2496,2526,5327,3152,2844,6503,3203
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",5113,5013,4554,2496,2526,5327,3152,2844,6503,3203
Basic Weighted Avg Shares,1934,1882,1814,1730,1688,1615,1515,1413,1208,1038
"Basic EPS, GAAP",2.64,2.66,2.51,1.44,1.50,3.30,2.08,2.01,5.38,3.09
Basic EPS from Cont Ops,2.64,2.66,2.05,1.54,1.50,3.30,2.08,2.01,5.38,3.09
Diluted Weighted Avg Shares,1950,1912,1836,1743,1702,1634,1524,1420,1220,1050
"Diluted EPS, GAAP",2.62,2.62,2.48,1.43,1.48,3.26,2.07,2.00,5.33,3.05
Diluted EPS from Cont Ops,2.62,2.62,2.03,1.53,1.48,3.26,2.07,2.00,5.33,3.05
EBITDA,12754,13149,7987,4265,4365,4847,4931,4729,6400,6030
EBITDA Margin (%),11.36,11.80,15.52,8.84,8.39,8.29,8.39,8.35,10.08,9.57
EBITA,8143,8815,3926,3933,4011,4319,4187,3940,5615,5250
EBIT,8143,8815,3926,3933,4011,4319,4187,3940,5615,5250
Gross Margin (%),23.08,23.88,19.31,18.65,18.40,18.25,19.01,18.43,21.13,19.58
Operating Margin (%),7.25,7.91,7.63,8.15,7.71,7.39,7.13,6.96,8.84,8.34
Profit Margin (%),4.55,4.50,8.85,5.17,4.85,9.11,5.36,5.02,10.24,5.09
Sales per Employee,353694,369053,179314,984449,1062367,1063127,1049214,1068660,1244843,1085914
Dividend per Share,0.57,0.63,0.69,0.50,0.53,0.56,0.64,0.71,0.78,1.00
Depreciation Expense,4611,4334,4061,332,354,528,744,789,785,780
