,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,75719,106225,66672,84449,104721,99173,124682,138285,159417,126808
- Cash & Cash Equivalents,1432,1586,1391,1277,1275,1273,831,1799,960,973
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,9577,11480,14201,15007,16944,22391,26671,28012,31158,34626
Enterprise Value,83864,116119,79482,98119,120300,120231,150462,164438,189569,160415
Total Capital,36252,41622,47210,50371,61039,70454,78056,82119,88988,96295
Total Debt/Capital (%),26.42,27.58,30.08,29.79,27.76,31.78,34.17,34.11,35.01,35.96
Total Debt / EV,0.11,0.10,0.18,0.15,0.14,0.19,0.18,0.17,0.16,0.22
EV/Sales,3.82,4.84,3.64,4.92,5.66,5.27,6.93,8.42,8.69,6.45
EV/EBITDA,9.09,10.90,7.90,10.54,11.83,11.23,13.97,16.37,16.42,13.19
EV/EBIT,11.26,13.27,9.87,13.49,14.92,14.12,17.59,20.99,20.30,16.18
EV/Cash Flow to Firm,11.73,15.02,10.28,12.32,14.60,12.85,15.99,17.47,19.11,15.51
EV/Free Cash Flow to Firm,7.88,9.61,6.42,8.56,10.48,9.40,11.70,13.32,14.74,11.49
Diluted Market Cap,77346,108357,68257,86614,107508,103173,127204,139881,163549,129212
Diluted Enterprise Value,85491,118251,81067,100344,123177,124291,153044,166094,193747,162865
EV per Share,91.96,131.45,93.59,120.46,154.05,165.82,217.40,244.94,296.74,261.95
TTM Sales,21963,23988,21813,19941,21240,22832,21708,19533,21804,24875
TTM EBITDA,9223,10657,10064,9310,10166,10708,10770,10044,11546,12163
TTM Operating Income,7446,8753,8052,7272,8061,8517,8554,7834,9338,9917
TTM Cash Flow to Firm,7150,7733,7732,7962,8239,9357,9411,9414,9922,10342
TTM Free Cash Flow to Firm,10646,12079,12382,11467,11477,12794,12864,12341,12858,13962
