,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,912,883,849,815,781,725,692,671,639,612
Diluted Weighted Avg Shares,932,901,869,835,802,754,706,679,655,624
Basic Weighted Avg Shares,927,897,866,832,798,751,704,677,654,623
Revenue per Share,23.70,26.74,25.18,23.96,26.60,30.41,30.86,28.84,33.35,39.95
EBITDA per Share,9.95,11.88,11.62,11.18,12.73,14.26,15.31,14.83,17.66,19.53
Operating Income per Share,8.04,9.76,9.30,8.74,10.10,11.34,12.16,11.57,14.28,15.93
"Basic EPS, GAAP",4.74,5.77,5.51,5.09,13.42,7.95,8.41,7.90,9.98,11.24
Basic EPS from Cont Ops,4.74,5.77,5.51,5.09,13.42,7.95,8.41,7.90,9.98,11.24
"Diluted EPS, GAAP",4.71,5.75,5.49,5.07,13.36,7.91,8.38,7.88,9.95,11.21
Diluted EPS from Cont Ops,4.71,5.75,5.49,5.07,13.36,7.91,8.38,7.88,9.95,11.21
Dividend per Share,1.44,1.82,2.71,2.26,2.48,3.06,3.69,3.88,4.28,5.07
Cash Flow per Share,7.36,8.23,8.48,9.04,9.06,11.57,12.24,12.61,13.81,15.03
Free Cash Flow per Basic Share,3.59,3.39,3.11,4.83,5.00,6.99,7.33,8.29,9.32,9.22
Cash & Equivalents per Share,1.57,1.80,1.64,1.64,1.75,1.84,1.29,2.77,1.57,1.66
Book Value per Share,29.25,34.12,38.87,43.42,56.47,66.29,74.24,80.59,90.52,100.70
Tangible Book Value per Share,23.27,23.99,24.38,24.47,31.83,28.17,26.19,25.26,21.09,18.67
