,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.53,20.83,14.25,20.39,9.99,17.22,21.41,26.08,25.01,18.43
Price/Earnings Average,15.92,17.51,18.06,17.41,8.27,18.03,19.96,22.52,22.19,20.15
Price/Earnings High,17.63,21.41,22.60,20.97,10.16,20.85,21.58,26.73,25.23,24.82
Price/Earnings Low,13.44,14.29,13.57,13.19,7.53,15.26,15.71,13.31,19.36,16.35
Price/Book Value,2.84,3.52,2.02,2.39,2.37,2.06,2.43,2.56,2.76,2.06
Price/Book Value Average,2.58,2.96,2.56,2.04,1.96,2.16,2.26,2.21,2.45,2.25
Price/Book Value High,2.85,3.62,3.20,2.46,2.41,2.50,2.45,2.62,2.78,2.77
Price/Book Value Low,2.18,2.42,1.92,1.54,1.79,1.83,1.78,1.30,2.13,1.82
Price/Tangible Book Value,3.57,5.01,3.22,4.24,4.21,4.86,6.88,8.15,11.83,11.09
Price/Tangible Book Value Average,3.24,4.21,4.08,3.62,3.48,5.09,6.41,7.04,10.50,12.13
Price/Tangible Book Value High,3.59,5.15,5.11,4.36,4.28,5.88,6.93,8.36,11.94,14.94
Price/Tangible Book Value Low,2.74,3.44,3.07,2.74,3.18,4.30,5.05,4.16,9.16,9.84
Price/Sales,3.50,4.50,3.12,4.33,5.04,4.50,5.84,7.14,7.48,5.18
Price/Sales Average,3.18,3.78,3.95,3.70,4.17,4.71,5.44,6.17,6.64,5.67
Price/Sales High,3.52,4.62,4.94,4.45,5.12,5.45,5.88,7.32,7.55,6.98
Price/Sales Low,2.69,3.08,2.97,2.80,3.80,3.99,4.28,3.64,5.79,4.60
Price/Cash Flow,11.28,14.61,9.26,11.47,14.81,11.82,14.72,16.34,18.06,13.77
Price/Cash Flow Average,10.24,12.28,11.74,9.79,12.25,12.38,13.72,14.10,16.02,15.06
Price/Cash Flow High,11.34,15.02,14.69,11.79,15.05,14.32,14.84,16.75,18.22,18.55
Price/Cash Flow Low,8.65,10.02,8.82,7.42,11.16,10.48,10.80,8.33,13.98,12.22
Price/Free Cash Flow,7.50,9.24,5.69,7.85,10.27,8.51,10.55,12.20,13.67,9.95
Price/Free Cash Flow Average,6.81,7.77,7.21,6.70,8.49,8.91,9.83,10.53,12.12,10.89
Price/Free Cash Flow High,7.54,9.49,9.03,8.08,10.44,10.31,10.63,12.50,13.79,13.41
Price/Free Cash Flow Low,5.75,6.34,5.42,5.08,7.74,7.54,7.74,6.22,10.58,8.83
EV/Sales,3.82,4.84,3.64,4.92,5.66,5.27,6.93,8.42,8.69,6.45
EV/Sales Average,3.50,4.14,4.46,4.30,4.82,5.47,6.54,7.45,7.87,6.93
EV/Sales High,3.84,4.96,5.44,5.04,5.75,6.18,6.98,8.60,8.76,8.22
EV/Sales Low,3.01,3.45,3.50,3.43,4.45,4.77,5.40,4.95,7.04,5.88
EV/EBITDA,9.09,10.90,7.90,10.54,11.83,11.23,13.97,16.37,16.42,13.19
EV/EBITDA Average,8.34,9.31,9.67,9.22,10.06,11.67,13.19,14.50,14.86,14.17
EV/EBITDA High,9.14,11.17,11.78,10.80,12.01,13.19,14.07,16.72,16.55,16.81
EV/EBITDA Low,7.18,7.77,7.58,7.34,9.30,10.18,10.89,9.63,13.30,12.02
EV/EBIT,11.26,13.27,9.87,13.49,14.92,14.12,17.59,20.99,20.30,16.18
EV/EBIT Average,10.33,11.33,12.09,11.80,12.69,14.67,16.61,18.59,18.38,17.38
EV/EBIT High,11.32,13.61,14.72,13.83,15.15,16.58,17.71,21.44,20.46,20.62
EV/EBIT Low,8.89,9.45,9.48,9.40,11.73,12.80,13.71,12.35,16.45,14.74
Last Price,83.03,120.25,78.51,103.68,134.10,136.78,180.15,205.98,249.54,207.07
High Price,83.50,123.61,124.52,106.62,136.32,165.63,181.59,211.14,251.77,278.94
Low Price,63.66,82.49,74.78,67.06,101.06,121.22,132.17,105.08,193.14,183.70
Enterprise Value,83864,116119,79482,98119,120300,120231,150462,164438,189569,160415
Enterprise Value Average,76890,99204,97325,85831,102276,124972,142065,145599,171620,172346
Enterprise Value High,84297,119087,118554,100573,122124,141209,151519,167962,191039,204474
Enterprise Value Low,66203,82758,76314,68351,94589,109009,117315,96759,153584,146150
