,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.38,0.42,0.43,0.37,0.35,0.29,0.20,0.45,0.18,0.18
Current Ratio,1.05,1.24,1.29,0.99,1.03,0.90,0.79,1.01,0.62,0.72
Quick Ratio,0.75,0.85,0.86,0.71,0.73,0.67,0.57,0.81,0.47,0.53
CFO/Avg Current Liab,1.97,1.95,2.11,2.20,1.91,2.03,1.92,2.00,1.82,1.66
Common Equity/Total Assets,53.64,57.18,60.46,63.47,76.28,81.26,83.32,86.71,91.04,94.22
Long-Term Debt/Equity (%),41.80,52.00,65.73,71.49,64.95,102.46,140.19,158.88,204.73,270.89
Long-Term Debt/Capital (%),24.47,26.47,28.82,28.29,26.45,29.70,32.56,32.81,32.58,34.22
Long-Term Debt/Total Assets (%),17.84,20.90,24.92,25.57,27.93,35.38,41.21,43.18,45.64,50.34
Total Debt/Equity (%),45.12,54.18,68.60,75.29,68.17,109.64,147.13,165.18,220.03,284.68
Total Debt/Capital (%),26.42,27.58,30.08,29.79,27.76,31.78,34.17,34.11,35.01,35.96
Total Debt/Total Assets (%),19.26,21.78,26.01,26.93,29.31,37.86,43.25,44.89,49.05,52.91
CFO/Total Liabilities,23.94,23.42,21.66,21.03,21.94,22.43,19.77,18.79,18.30,17.57
CFO/CapEx,1.95,1.70,1.58,2.15,2.23,2.53,2.49,2.92,3.08,2.59
Altman's Z-Score,3.25,3.77,2.86,3.02,3.74,3.46,3.61,3.71,3.96,3.56
