,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,16.00,15.86,14.70,15.26,15.44,14.06,12.96,12.60,13.51,13.77
Days Sales Outstanding,22.81,23.01,24.82,23.92,23.64,25.96,28.16,28.96,27.01,26.51
Inventory Turnover,20.82,20.97,17.73,16.07,16.69,17.83,16.20,14.91,17.93,20.07
Days Inventory Outstanding,17.53,17.41,20.59,22.72,21.87,20.47,22.53,24.48,20.35,18.18
Accounts Payable Turnover,16.78,17.11,15.88,13.73,12.46,14.10,14.93,15.05,16.53,17.96
Accounts Payable Turnover Days,21.75,21.34,22.99,26.59,29.29,25.89,24.44,24.25,22.08,20.33
Cash Conversion Cycle,18.59,19.09,22.42,20.05,16.22,20.54,26.25,29.19,25.28,24.36
Inventory to Cash Days,5.28,5.61,4.24,1.20,1.76,5.49,5.63,4.48,6.66,8.32
Inventories,653,712,736,717,749,742,751,638,621,741
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,653,712,736,717,749,742,751,638,621,741
