,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,0,0,0,6744,9512,8771,8771,12059,9795,16198
- Cash & Cash Equivalents,0,31,36,57,56,12,1364,784,525,305
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,129,143,2425,2385,2327,3569,2737,2728,3462
Enterprise Value,0,99,107,9112,11841,11086,10976,14013,11998,19355
Total Capital,0,129,143,2692,2958,3277,4780,4130,4182,5773
Total Debt/Capital (%),0,100.00,100.00,90.08,80.63,71.00,74.65,66.29,65.24,59.97
Total Debt / EV,0,1.31,1.34,0.27,0.20,0.21,0.33,0.20,0.23,0.18
EV/Sales,0,0.03,0.04,2.88,3.46,2.95,2.89,3.82,2.93,3.62
EV/EBITDA,0,0.21,0.23,14.52,16.37,13.34,14.81,21.12,18.85,17.52
EV/EBIT,0,0.26,0.29,17.58,20.41,16.59,19.71,29.51,27.00,21.94
EV/Cash Flow to Firm,0,0.28,0.28,18.78,21.07,14.54,16.76,21.85,22.29,23.07
EV/Free Cash Flow to Firm,0,0.21,0.20,11.79,13.63,10.11,13.34,17.77,14.48,12.96
Diluted Market Cap,0,0,0,6769,9555,8845,8835,12134,9920,16146
Diluted Enterprise Value,0,99,107,9136,11884,11160,11039,14088,12123,19304
EV per Share,0,0.68,0.73,62.38,80.92,75.89,75.16,95.86,83.28,132.88
TTM Sales,2815,2925,2994,3168,3424,3757,3792,3671,4099,5351
TTM EBITDA,443,478,469,627,723,831,741,664,637,1105
TTM Operating Income,364,381,373,518,580,668,557,475,444,882
TTM Cash Flow to Firm,390,358,386,485,562,763,655,641,538,839
TTM Free Cash Flow to Firm,585,472,538,773,869,1097,823,789,828,1493
