,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.05,0.05,0.03,0.03,0.03,0.04,0.03,0.81,0.37,0.23
Current Ratio,0.22,0.21,0.19,0.17,0.18,0.17,0.15,0.95,0.49,0.37
Quick Ratio,0.11,0.12,0.08,0.10,0.09,0.09,0.07,0.87,0.43,0.29
CFO/Avg Current Liab,0.34,0.43,0.48,0.58,0.62,0.58,0.49,-0.60,-0.32,0.06
Common Equity/Total Assets,30.18,31.76,33.21,35.24,40.48,37.06,38.01,17.14,0.95,-5.05
Long-Term Debt/Equity (%),73.92,92.27,96.33,88.82,59.34,71.74,70.80,211.42,380.54,760.82
Long-Term Debt/Capital (%),46.08,50.89,49.75,46.97,38.34,38.71,37.83,72.46,88.09,97.92
Long-Term Debt/Total Assets (%),32.44,36.91,37.13,36.31,28.48,30.17,29.74,57.05,59.99,64.62
Total Debt/Equity (%),91.67,101.93,107.49,102.92,70.45,92.53,92.14,228.24,426.00,836.37
Total Debt/Capital (%),57.14,56.21,55.51,54.42,45.52,49.93,49.24,78.23,98.61,107.65
Total Debt/Total Assets (%),40.23,40.77,41.43,42.08,33.81,38.91,38.70,61.59,67.16,71.04
CFO/Total Liabilities,12.54,14.03,15.14,19.08,24.79,21.68,21.13,-15.74,-6.91,1.56
CFO/CapEx,1.85,0.96,1.21,1.01,5.10,0.95,1.23,-1.90,-0.84,0.18
Altman's Z-Score,1.33,1.70,1.92,1.71,2.34,1.63,1.84,0.43,-0.04,0.17
