,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,220,219,218,215,213,209,209,237,255,255
Diluted Weighted Avg Shares,221,223,221,216,216,212,210,214,252,255
Basic Weighted Avg Shares,220,222,220,215,215,211,209,214,252,255
Revenue per Share,36.24,36.42,37.80,39.45,40.90,45.09,52.29,10.31,6.08,34.67
EBITDA per Share,7.33,7.75,9.63,11.05,12.56,13.91,15.90,-8.19,-9.91,2.52
Operating Income per Share,3.89,4.27,5.86,6.90,8.13,9.00,9.95,-14.16,-15.04,-2.99
"Basic EPS, GAAP",2.16,3.45,3.03,5.96,7.57,8.60,8.97,-27.05,-20.89,-8.45
Basic EPS from Cont Ops,2.16,3.45,3.03,5.96,7.57,8.62,9.11,-26.94,-20.89,-8.45
"Diluted EPS, GAAP",2.14,3.43,3.02,5.93,7.53,8.56,8.95,-27.05,-20.89,-8.45
Diluted EPS from Cont Ops,2.14,3.43,3.02,5.93,7.53,8.58,9.09,-26.94,-20.89,-8.45
Dividend per Share,0.65,0.90,1.28,1.61,2.04,2.51,2.88,1.52,0,0
Cash Flow per Share,6.43,7.87,8.87,11.68,13.39,16.52,17.75,-17.41,-7.46,1.89
Free Cash Flow per Basic Share,2.95,-0.31,1.52,0.10,10.77,-0.86,3.30,-26.58,-16.31,-8.74
Cash & Equivalents per Share,0.93,0.86,0.56,0.62,0.56,1.38,1.17,15.52,10.60,7.58
Book Value per Share,27.47,29.99,31.87,36.64,42.30,49.11,55.20,23.44,1.20,-6.68
Tangible Book Value per Share,37.96,35.86,35.67,41.16,48.81,49.13,54.35,33.49,16.78,8.07
