,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,8075,8444,8667,9387,7539,10778,11733,19996,21664,23994
ST Debt,1563,800,900,1286,1189,2422,2718,1474,2312,2167
LT Debt,6511,7644,7767,8102,6351,8355,9016,18522,19352,21826
Total Debt/EBITDA,5.02,4.91,4.10,3.94,2.80,3.68,3.53,-11.39,-8.68,37.30
Net Debt/EBITDA,4.89,4.80,4.04,3.89,2.75,3.58,3.24,-8.91,-7.37,33.35
Total Debt/EBIT,9.44,8.92,6.74,6.32,4.32,5.69,5.63,-6.59,-5.72,-31.43
Net Debt/EBIT,9.20,8.72,6.64,6.23,4.25,5.54,5.18,-5.15,-4.85,-28.11
EBITDA to Interest Expense,4.84,6.65,7.61,7.74,8.98,8.78,8.15,-2.08,-1.93,0.47
EBITDA-CapEx/Interest Expense,2.55,-0.36,1.80,-0.37,7.10,-2.19,0.74,-4.41,-3.66,-1.52
EBIT to Interest Expense,2.57,3.66,4.63,4.83,5.81,5.68,5.10,-3.60,-2.93,-0.56
Interest Expense,332,258,278,307,300,334,409,844,1292,1364
Common Equity/Total Assets,30.18,31.76,33.21,35.24,40.48,37.06,38.01,17.14,0.95,-5.05
Long-Term Debt/Equity (%),73.92,92.27,96.33,88.82,59.34,71.74,70.80,211.42,380.54,760.82
Long-Term Debt/Capital (%),46.08,50.89,49.75,46.97,38.34,38.71,37.83,72.46,88.09,97.92
Long-Term Debt/Total Assets (%),32.44,36.91,37.13,36.31,28.48,30.17,29.74,57.05,59.99,64.62
Total Debt/Equity (%),91.67,101.93,107.49,102.92,70.45,92.53,92.14,228.24,426.00,836.37
Total Debt/Capital (%),57.14,56.21,55.51,54.42,45.52,49.93,49.24,78.23,98.61,107.65
Total Debt/Total Assets (%),40.23,40.77,41.43,42.08,33.81,38.91,38.70,61.59,67.16,71.04
Net Debt to Equity,89.35,99.64,105.98,101.46,69.32,90.06,84.74,178.58,361.58,747.91
Net Debt/Capital (%),56.51,55.65,55.16,54.07,45.12,49.25,45.75,71.51,95.44,105.41
EBITDA,1610,1719,2113,2381,2695,2928,3329,-1756,-2495,643
EBITDA-CapEx,846,-93,500,-114,2131,-732,304,-3721,-4725,-2067
Operating Income (Loss),855,946,1286,1486,1744,1895,2083,-3035,-3788,-763
