,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,28792,33691,21944,26157,22325,22796,25689,27750,37442,50789
- Cash & Cash Equivalents,3121,1099,910,619,804,1997,852,666,943,1037
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,38,55,16,24,53,49,58,74,239,299
+ Total Debt,6870,5690,5877,6931,7493,8388,9096,11053,9539,9180
Enterprise Value,32146,37822,26489,32197,29067,29230,33991,38211,46277,59231
Total Capital,27121,26561,25938,26726,27496,29524,30767,33731,34427,36272
Total Debt/Capital (%),25.33,21.42,22.66,25.93,27.25,28.41,29.56,32.77,27.71,25.31
Total Debt / EV,0.21,0.15,0.22,0.22,0.26,0.29,0.27,0.29,0.21,0.15
EV/Sales,0.36,0.47,0.39,0.52,0.48,0.45,0.53,0.59,0.54,0.58
EV/EBITDA,10.58,10.07,9.16,12.68,11.93,9.89,12.84,13.94,11.60,11.30
EV/EBIT,15.09,13.22,13.18,19.64,19.21,14.50,20.55,21.64,15.46,14.06
EV/Cash Flow to Firm,5.84,7.16,10.42,19.14,11.45,0,0,0,6.79,15.55
EV/Free Cash Flow to Firm,5.01,6.12,7.23,12.56,8.10,0,0,0,5.80,11.55
Diluted Market Cap,28966,34696,22902,26979,22926,23122,26058,28199,37843,52275
Diluted Enterprise Value,32753,39342,27885,33315,29668,29562,34360,38660,46678,60717
EV per Share,48.78,59.38,44.52,56.19,52.18,52.29,61.02,68.72,82.64,108.28
TTM Sales,89804,81201,67702,62346,60828,64341,64656,64355,85249,101848
TTM EBITDA,3039,3755,2892,2539,2437,2957,2647,2742,3989,5240
TTM Operating Income,2130,2861,2010,1639,1513,2016,1654,1766,2993,4212
TTM Cash Flow to Firm,5502,5286,2541,1682,2540,-4463,-5103,-2065,6814,3808
TTM Free Cash Flow to Firm,6415,6180,3666,2564,3589,-3621,-4275,-1242,7983,5127
