,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,12026,12669,11811,11069,11408,12250,11937,10583,12522,14853
+ Sales & Services Revenue,12026,12669,11811,11069,11408,12250,11937,10583,12522,14853
- Cost of Revenue,8553,9056,8227,7680,7635,7477,7063,6221,7382,9068
+ Cost of Goods & Services,8553,9056,8227,7680,7635,7477,7063,6221,7382,9068
Gross Profit,3473,3613,3584,3389,3773,4773,4874,4362,5140,5785
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),3473,3613,3584,3389,3773,4773,4874,4362,5140,5785
- Non-Operating (Income) Loss,551,569,446,648,631,469,558,735,189,371
"+ Interest Expense, Net",554,540,538,569,533,607,689,737,715,700
+ Interest Expense,562,545,544,579,546,639,737,754,722,742
- Interest Income,8,5,6,10,13,32,48,17,7,42
+ Other Non-Op (Income) Loss,-3,29,-92,79,98,-138,-131,-2,-526,-329
Pretax Income,2922,3044,3138,2741,3142,4304,4316,3627,4951,5414
- Income Tax Expense (Benefit),1058,1117,1170,1027,-2329,995,985,862,1170,1248
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1864,1927,1968,1714,5471,3309,3331,2765,3781,4166
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,1864,1927,1968,1714,5471,3309,3331,2765,3781,4166
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1864,1927,1968,1714,5471,3309,3331,2765,3781,4166
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1864,1927,1968,1714,5471,3309,3331,2765,3781,4166
Basic Weighted Avg Shares,3027,3003,2898,2784,2670,2454,2319,2289,2250,2136
"Basic EPS, GAAP",0.62,0.64,0.68,0.62,2.05,1.35,1.44,1.21,1.68,1.95
Basic EPS from Cont Ops,0.62,0.64,0.68,0.62,2.05,1.35,1.44,1.21,1.68,1.95
Diluted Weighted Avg Shares,3057,3006,2952,2844,2742,2583,2394,2304,2255,2141
"Diluted EPS, GAAP",0.61,0.64,0.67,0.60,2.00,1.28,1.39,1.20,1.68,1.95
Diluted EPS from Cont Ops,0.61,0.64,0.67,0.60,2.00,1.28,1.39,1.20,1.68,1.95
EBITDA,4577,4764,4792,4690,5088,6104,6223,5745,6560,7285
EBITDA Margin (%),38.06,37.60,40.57,42.37,44.60,49.83,52.13,54.29,52.39,49.05
EBITA,3473,3613,3584,3389,3773,4773,4874,4362,5140,5785
EBIT,3473,3613,3584,3389,3773,4773,4874,4362,5140,5785
Gross Margin (%),28.88,28.52,30.34,30.62,33.07,38.96,40.83,41.22,41.05,38.95
Operating Margin (%),28.88,28.52,30.34,30.62,33.07,38.96,40.83,41.22,41.05,38.95
Profit Margin (%),15.50,15.21,16.66,15.48,47.96,27.01,27.90,26.13,30.19,28.05
Sales per Employee,0,0,401598,415690,475215,544444,568429,548342,599139,660133
Dividend per Share,0.20,0.21,0.24,0.24,0.27,0.31,0.33,0.35,0.37,0.40
Depreciation Expense,1104,1151,1208,1301,1315,1331,1349,1383,1420,1500
