,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,37795,36067,28863,26644,29738,37358,39258,35540,44024,52577
+ Sales & Services Revenue,37795,36067,28863,26644,29738,37358,39258,35540,44024,52577
- Cost of Revenue,25667,24776,20143,18249,19934,25571,26792,23677,29116,35338
+ Cost of Goods & Services,25667,24776,20143,18249,19934,25571,26792,23677,29116,35338
Gross Profit,12128,11291,8720,8395,9804,11787,12466,11863,14908,17239
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,5903,5830,5260,5407,5751,6512,6912,6733,6313,7050
"+ Selling, General & Admin",3606,3284,2873,2764,3067,3456,3551,3477,3383,3863
+ Research & Development,1477,1452,1425,1389,1368,1658,1783,1644,1587,1912
+ Other Operating Expense,821,1093,961,1255,1317,1399,1578,1612,1343,1275
Operating Income (Loss),6225,5461,3460,2988,4053,5274,5554,5130,8595,10189
- Non-Operating (Income) Loss,741,664,680,764,900,1204,1466,1247,993,1062
"+ Interest Expense, Net",741,664,680,764,900,1204,1466,1247,993,1062
+ Interest Expense,741,664,680,764,900,1204,1466,1247,993,1062
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,0,0,0,0,0,0,0,0,0,0
Pretax Income,5483,4797,2780,2224,3154,4071,4088,3883,7602,9127
- Income Tax Expense (Benefit),1946,1627,840,700,971,1727,852,1082,1658,2007
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,3538,3163,1941,1522,2159,2371,3257,2753,5965,7130
- Net Extraordinary Losses (Gains),1,3,2,-5,0,4,8,4,4,-2
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,1,3,2,-5,0,4,8,4,4,-2
Income (Loss) Incl. MI,3537,3160,1939,1526,2159,2366,3249,2749,5961,7132
- Minority Interest,0,-2,-1,2,0,-2,-4,-2,-2,1
"Net Income, GAAP",3537,3162,1940,1524,2159,2368,3253,2751,5963,7131
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",3537,3162,1940,1524,2159,2368,3253,2751,5963,7131
Basic Weighted Avg Shares,385,363,334,315,320,323,317,314,312,305
"Basic EPS, GAAP",9.18,8.71,5.82,4.83,6.76,7.34,10.28,8.78,19.14,23.42
Basic EPS from Cont Ops,9.18,8.71,5.82,4.83,6.76,7.35,10.29,8.78,19.14,23.42
Diluted Weighted Avg Shares,389,366,336,317,323,327,321,317,314,306
"Diluted EPS, GAAP",9.09,8.64,5.77,4.81,6.68,7.24,10.15,8.69,18.99,23.28
Diluted EPS from Cont Ops,9.09,8.64,5.78,4.81,6.68,7.24,10.16,8.70,19.00,23.28
EBITDA,7365,6768,4843,4548,5769,7201,7573,7248,10645,12084
EBITDA Margin (%),19.49,18.76,16.78,17.07,19.40,19.28,19.29,20.39,24.18,22.98
EBITA,6225,5461,3460,2988,4053,5274,5554,5130,8595,10189
EBIT,6225,5461,3460,2988,4053,5274,5554,5130,8595,10189
Gross Margin (%),32.09,31.31,30.21,31.51,32.97,31.55,31.75,33.38,33.86,32.79
Operating Margin (%),16.47,15.14,11.99,11.21,13.63,14.12,14.15,14.43,19.52,19.38
Profit Margin (%),9.36,8.77,6.72,5.72,7.26,6.34,8.29,7.74,13.54,13.56
Sales per Employee,564110,605149,504771,469085,491532,504834,534122,510632,582328,639623
Dividend per Share,1.95,2.17,2.45,2.42,2.39,2.50,2.98,3.05,3.34,4.31
Depreciation Expense,1140,1307,1382,1560,1716,1927,2019,2118,2050,1895
