,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,280,104,-114,-417,100,557,681,201,1158,4065
+ Depreciation & Amortization,651,633,622,590,569,417,406,391,693,1635
+ Non-Cash Items,167,535,191,288,307,294,274,94,-40,-58
+ Stock-Based Compensation,46,18,14,26,33,31,29,41,52,73
+ Deferred Income Taxes,138,-113,-73,-231,-321,230,244,72,126,235
+ Asset Impairment Charge,0,771,115,436,483,0,0,0,0,0
+ Other Non-Cash Adj,-17,-142,135,57,112,33,1,-19,-218,-366
+ Chg in Non-Cash Work Cap,-74,-36,42,-68,-78,-163,85,93,-144,-186
+ (Inc) Dec in Accts Receiv,-49,-12,112,-71,-25,-147,153,-6,-229,-184
+ (Inc) Dec in Inventories,-3,3,-3,3,1,-4,-3,-2,5,-24
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-23,3,-65,3,-3,23,-30,-32,53,91
+ Inc (Dec) in Other,2,-30,-3,-4,-52,-36,-35,133,27,-69
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1025,1236,741,392,898,1105,1446,778,1667,5456
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,324,39,8,50,115,678,3,0,0,0
+ Disp of Fixed Prod Assets,324,39,8,50,115,678,3,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1195,-1480,-956,-375,-765,-894,-788,-576,-728,-1710
+ Acq of Fixed Prod Assets,-1195,-1480,-956,-375,-765,-894,-788,-576,-728,-1710
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-19,-253,-45,-28,-57,-77,240,-9,1033,0
+ Cash from Divestitures,0,0,0,0,0,0,249,0,1033,0
+ Cash for Acq of Subs,-19,-253,-45,-28,-57,-77,-9,-9,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-28,28,0,0,0,0,1,1,8,36
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-918,-1665,-993,-353,-706,-293,-544,-584,313,-1674
+ Dividends Paid,-25,-33,-33,-36,-79,-111,-146,-159,-780,-1992
+ Net Cash From Debt,60,605,273,-497,0,-297,88,-87,98,-6
+ Cash From Debt,60,2032,877,0,0,158,95,196,100,0
+ Repayments of Debt,0,-1427,-604,-497,0,-455,-7,-283,-2,-6
+ Cash (Repurchase) of Equity,-165,-139,0,995,-124,-873,-520,0,0,-1250
+ Increase in Capital Stock,0,0,0,995,0,0,0,0,0,0
+ Decrease in Capital Stock,-165,-139,0,0,-124,-873,-520,0,0,-1250
+ Other Financing Activities,16,-7,-8,-3,-8,-8,-113,-9,-404,-897
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-114,426,232,459,-211,-1289,-690,-256,-1086,-4145
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-7,-2,-20,498,-18,-478,211,-62,894,-363
EBITDA,1180,1490,636,464,1012,1204,1282,687,2331,6914
EBITDA Margin (%),67.58,68.56,46.90,40.11,57.39,55.05,62.07,46.84,67.58,76.39
Net Cash Paid for Acquisitions,19,253,45,28,57,77,-240,9,-1033,0
Free Cash Flow,-170,-243,-215,17,134,210,658,202,939,3746
Free Cash Flow to Firm,-133,0,0,0,0,269,699,247,987,3801
Free Cash Flow to Equity,213,401,66,-429,249,592,748,115,1036,3739
Free Cash Flow per Basic Share,-0.41,-0.58,-0.52,0.04,0.29,0.47,1.58,0.51,1.87,4.71
Price/Free Cash Flow,7.33,4.56,4.15,13.90,7.98,5.11,3.21,4.88,4.11,2.74
Cash Flow to Net Income,3.66,11.84,-6.50,-0.94,8.95,1.98,2.12,3.88,1.44,1.34
