,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,321,316,305,290,285,281,281,279,271,254
Diluted Weighted Avg Shares,327,322,315,303,291,287,284,281,277,265
Basic Weighted Avg Shares,321,317,310,299,288,285,282,280,276,264
Revenue per Share,141.35,143.94,148.67,157.86,177.37,188.97,212.10,233.56,242.56,250.22
EBITDA per Share,16.13,19.73,20.06,20.97,23.43,29.65,33.89,35.48,37.94,36.98
Operating Income per Share,13.05,16.59,16.76,16.91,19.28,25.57,29.67,30.87,33.01,31.66
"Basic EPS, GAAP",9.29,11.41,11.62,17.71,6.96,17.74,22.09,24.40,22.85,21.74
Basic EPS from Cont Ops,9.19,11.41,11.62,12.54,6.70,17.74,22.09,24.60,22.85,21.74
"Diluted EPS, GAAP",9.13,11.21,11.46,17.49,6.89,17.59,21.95,24.30,22.76,21.66
Diluted EPS from Cont Ops,9.04,11.21,11.46,12.38,6.64,17.59,21.95,24.50,22.76,21.66
Dividend per Share,4.80,5.56,6.23,6.84,7.52,8.25,9.06,9.87,10.64,11.44
Cash Flow per Share,14.17,12.20,16.44,17.34,22.50,11.03,25.93,29.23,33.36,29.59
Free Cash Flow per Basic Share,11.56,9.54,13.41,13.79,18.41,6.54,20.66,22.92,27.85,23.25
Cash & Equivalents per Share,8.15,4.58,3.57,6.34,10.04,2.75,5.39,11.33,13.30,10.03
Book Value per Share,45.23,48.32,47.68,46.98,41.60,55.93,66.48,78.55,80.70,67.70
Tangible Book Value per Share,-16.92,-23.61,-48.12,-45.73,-53.38,-45.60,-37.89,-27.89,-9.45,-15.64
