,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,6152,6169,15261,14282,14263,14104,12654,12169,11676,15429
ST Debt,0,0,956,0,750,1500,1250,500,6,0
LT Debt,6152,6169,14305,14282,13513,12604,11404,11669,11670,15429
Total Debt/EBITDA,1.19,0.99,2.45,2.28,2.12,1.67,1.32,1.22,1.11,1.58
Net Debt/EBITDA,0.68,0.76,2.28,1.98,1.69,1.58,1.17,0.91,0.77,1.32
Total Debt/EBIT,1.47,1.17,2.93,2.82,2.57,1.94,1.51,1.41,1.28,1.85
Net Debt/EBIT,0.84,0.90,2.73,2.46,2.06,1.83,1.33,1.04,0.88,1.54
EBITDA to Interest Expense,14.79,18.38,14.05,9.47,10.36,12.63,14.63,16.81,18.43,15.65
EBITDA-CapEx/Interest Expense,12.40,15.89,11.93,7.86,8.55,10.71,12.36,13.82,15.76,12.97
EBIT to Interest Expense,11.96,15.46,11.74,7.63,8.52,10.89,12.81,14.63,16.03,13.40
Interest Expense,350,340,443,663,651,668,653,591,569,623
Common Equity/Total Assets,40.12,41.19,29.60,28.48,25.49,35.02,39.31,43.22,42.99,32.52
Long-Term Debt/Equity (%),125.09,181.44,461.90,889.29,0,869.84,359.63,193.26,106.49,166.51
Long-Term Debt/Capital (%),29.76,28.77,48.00,51.03,51.59,42.19,36.34,34.21,34.79,47.29
Long-Term Debt/Total Assets (%),17.00,16.64,29.12,29.87,29.05,28.09,23.99,23.01,22.94,29.18
Total Debt/Equity (%),125.09,181.44,492.77,889.29,-2342.04,973.36,399.05,201.54,106.54,166.51
Total Debt/Capital (%),29.76,28.77,51.21,51.03,54.45,47.21,40.33,35.68,34.80,47.29
Total Debt/Total Assets (%),17.00,16.64,31.06,29.87,30.66,31.43,26.62,24.00,22.95,29.18
Net Debt to Equity,71.88,138.91,457.57,774.91,-1872.25,920.08,351.31,149.21,73.66,139.02
Net Debt/Capital (%),19.58,23.62,49.36,47.59,48.87,45.81,37.30,29.11,26.96,42.83
EBITDA,5177,6249,6226,6277,6743,8435,9556,9934,10487,9752
EBITDA-CapEx,4341,5404,5287,5214,5566,7157,8072,8168,8965,8082
Operating Income (Loss),4187,5255,5200,5062,5548,7274,8367,8644,9123,8348
