,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,47181,61756,67039,72427,91499,73414,110124,98811,95820,123568
- Cash & Cash Equivalents,2617,1446,1090,1837,2861,772,1514,3160,3604,2547
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,95,74,55,44,23,0,0
+ Total Debt,6152,6169,15261,14282,14263,14104,12654,12169,11676,15429
Enterprise Value,50716,66479,81210,84967,102975,86801,121308,107843,103892,136450
Total Capital,20671,21439,29802,27990,26194,29874,31379,34107,33547,32626
Total Debt/Capital (%),29.76,28.77,51.21,51.03,54.45,47.21,40.33,35.68,34.80,47.29
Total Debt / EV,0.12,0.09,0.19,0.17,0.14,0.16,0.10,0.11,0.11,0.11
EV/Sales,1.12,1.46,1.76,1.80,2.02,1.61,2.03,1.65,1.55,2.07
EV/EBITDA,9.80,10.64,13.04,13.54,15.27,10.29,12.69,10.86,9.91,13.99
EV/EBIT,12.11,12.65,15.62,16.79,18.56,11.93,14.50,12.48,11.39,16.35
EV/Cash Flow to Firm,10.58,16.22,14.99,14.91,15.34,23.36,15.41,12.43,10.71,16.37
EV/Free Cash Flow to Firm,9.01,13.44,12.77,12.57,13.05,17.38,12.96,10.33,9.26,13.64
Diluted Market Cap,47989,63007,69171,75757,93297,74929,111221,99590,98083,128725
Diluted Enterprise Value,51524,67730,83342,88297,104773,88316,122405,108622,106155,141607
EV per Share,157.99,210.38,266.26,293.21,361.32,308.90,431.70,386.53,383.37,537.21
TTM Sales,45358,45600,46132,47248,51048,53762,59812,65398,67044,65984
TTM EBITDA,5177,6249,6226,6277,6743,8435,9556,9934,10487,9752
TTM Operating Income,4187,5255,5200,5062,5548,7274,8367,8644,9123,8348
TTM Cash Flow to Firm,4794,4100,5419,5698,6714,3715,7873,8677,9697,8337
TTM Free Cash Flow to Firm,5630,4945,6358,6761,7891,4993,9357,10443,11219,10007
