,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.28,0.21,0.03
Current Ratio,0.95,1.14,1.61,1.65,1.52,1.11,1.43,1.65,1.33,1.38
Quick Ratio,0.81,0.86,1.24,1.40,1.16,0.78,1.01,1.28,1.08,1.01
CFO/Avg Current Liab,0.95,0.87,1.34,1.55,1.24,1.01,0.92,1.04,0.86,1.08
Common Equity/Total Assets,80.74,75.29,79.40,84.11,87.52,82.29,83.98,83.84,82.80,82.99
Long-Term Debt/Equity (%),45.28,56.75,77.29,69.75,59.02,42.75,57.16,50.21,30.32,34.41
Long-Term Debt/Capital (%),15.36,19.58,25.82,23.44,22.20,16.83,22.00,20.75,13.65,16.41
Long-Term Debt/Total Assets (%),16.26,20.12,27.64,25.76,24.97,17.64,23.68,21.95,13.92,16.30
Total Debt/Equity (%),69.97,77.50,77.29,69.75,59.02,54.68,57.16,50.21,41.74,34.41
Total Debt/Capital (%),23.73,26.74,25.82,23.44,22.20,21.52,22.00,20.75,18.79,16.41
Total Debt/Total Assets (%),25.13,27.48,27.64,25.76,24.97,22.57,23.68,21.95,19.16,16.30
CFO/Total Liabilities,31.79,29.50,37.38,35.37,34.09,36.38,34.28,33.55,33.32,43.60
CFO/CapEx,1.16,0.80,1.20,1.34,1.62,1.09,1.29,1.52,1.29,1.15
Altman's Z-Score,6.78,6.22,5.71,6.31,6.58,5.42,5.84,6.03,7.16,6.52
