,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,26.47,26.34,19.48,25.00,18.39,20.70,23.98,28.28,28.14,18.66
Price/Earnings Average,24.76,23.71,21.66,21.19,15.58,26.09,21.39,24.94,23.57,19.19
Price/Earnings High,26.93,26.61,24.94,26.37,18.69,29.25,25.16,30.14,28.57,23.35
Price/Earnings Low,20.56,21.56,18.59,16.38,13.33,19.62,17.21,15.72,18.42,16.47
Price/Book Value,3.98,3.86,2.88,3.35,3.32,2.42,2.69,2.87,3.81,2.82
Price/Book Value Average,3.72,3.48,3.21,2.84,2.81,3.05,2.40,2.53,3.19,2.90
Price/Book Value High,4.05,3.90,3.69,3.54,3.37,3.42,2.83,3.06,3.87,3.52
Price/Book Value Low,3.09,3.16,2.75,2.20,2.40,2.29,1.93,1.60,2.49,2.49
Price/Tangible Book Value,8.95,8.20,6.40,7.65,7.31,5.08,6.00,5.99,7.32,5.27
Price/Tangible Book Value Average,8.37,7.38,7.12,6.49,6.20,6.40,5.35,5.28,6.13,5.42
Price/Tangible Book Value High,9.11,8.28,8.19,8.07,7.43,7.17,6.29,6.39,7.43,6.60
Price/Tangible Book Value Low,6.95,6.71,6.11,5.01,5.30,4.81,4.30,3.33,4.79,4.65
Price/Sales,1.62,1.60,1.34,1.65,1.76,1.18,1.35,1.48,1.76,1.22
Price/Sales Average,1.52,1.44,1.50,1.40,1.49,1.48,1.20,1.31,1.47,1.26
Price/Sales High,1.65,1.62,1.72,1.74,1.78,1.66,1.42,1.58,1.79,1.53
Price/Sales Low,1.26,1.31,1.28,1.08,1.27,1.12,0.97,0.83,1.15,1.08
Price/Cash Flow,15.78,15.26,9.53,12.65,14.76,9.32,11.27,12.74,17.49,10.18
Price/Cash Flow Average,14.76,13.74,10.60,10.72,12.51,11.74,10.05,11.24,14.65,10.47
Price/Cash Flow High,16.05,15.42,12.20,13.34,15.00,13.17,11.83,13.58,17.76,12.74
Price/Cash Flow Low,12.26,12.50,9.09,8.29,10.70,8.83,8.09,7.08,11.45,8.99
Price/Free Cash Flow,8.65,6.89,5.33,7.37,9.24,4.94,6.48,7.77,10.00,5.53
Price/Free Cash Flow Average,8.09,6.20,5.93,6.25,7.83,6.23,5.78,6.85,8.38,5.69
Price/Free Cash Flow High,8.79,6.96,6.83,7.78,9.39,6.98,6.80,8.28,10.15,6.92
Price/Free Cash Flow Low,6.72,5.64,5.09,4.83,6.70,4.68,4.65,4.32,6.55,4.88
EV/Sales,1.75,1.75,1.51,1.80,1.90,1.31,1.49,1.59,1.84,1.30
EV/Sales Average,1.64,1.59,1.66,1.55,1.64,1.62,1.34,1.41,1.55,1.34
EV/Sales High,1.78,1.77,1.88,1.89,1.93,1.79,1.55,1.69,1.86,1.61
EV/Sales Low,1.39,1.46,1.44,1.23,1.42,1.25,1.11,0.93,1.23,1.16
EV/EBITDA,11.77,11.66,8.83,10.89,13.59,10.10,11.07,12.34,13.95,9.77
EV/EBITDA Average,11.06,10.60,9.72,9.36,11.68,12.46,9.98,10.97,11.78,10.03
EV/EBITDA High,11.95,11.77,11.04,11.43,13.79,13.84,11.56,13.09,14.15,12.07
EV/EBITDA Low,9.33,9.73,8.47,7.44,10.14,9.62,8.23,7.21,9.34,8.69
EV/EBIT,16.93,17.10,13.02,16.34,21.95,16.56,18.59,21.46,21.38,14.49
EV/EBIT Average,15.92,15.54,14.33,14.06,18.86,20.43,16.77,19.09,18.05,14.88
EV/EBIT High,17.21,17.26,16.28,17.16,22.27,22.71,19.42,22.78,21.70,17.91
EV/EBIT Low,13.43,14.27,12.49,11.17,16.38,15.78,13.82,12.55,14.31,12.90
Last Price,77.31,84.68,73.03,97.07,114.98,93.23,116.58,135.44,203.73,174.36
High Price,78.65,85.54,93.50,102.38,116.84,131.74,122.29,144.35,206.84,218.18
Low Price,60.05,69.33,69.69,63.58,83.35,88.38,83.64,75.29,133.36,153.92
Enterprise Value,9767,10799,9321,11784,13690,11277,13643,15302,22356,19299
Enterprise Value Average,9180,9815,10255,10137,11765,13915,12303,13612,18877,19816
Enterprise Value High,9924,10899,11654,12375,13895,15463,14250,16243,22683,23845
Enterprise Value Low,7743,9010,8940,8057,10219,10749,10144,8947,14961,17178
