,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,10.80,10.09,9.46,9.03,8.37,8.74,8.88,9.02,9.26,9.77
Days Sales Outstanding,33.81,36.18,38.59,40.42,43.62,41.79,41.09,40.46,39.41,37.35
Inventory Turnover,188.72,189.82,197.97,257.13,305.12,340.12,355.55,364.58,421.76,376.07
Days Inventory Outstanding,1.93,1.92,1.84,1.42,1.20,1.07,1.03,1.00,0.87,0.97
Accounts Payable Turnover,16.28,16.24,15.12,14.81,12.19,11.09,11.67,13.76,15.18,15.76
Accounts Payable Turnover Days,22.43,22.48,24.14,24.65,29.93,32.90,31.27,26.52,24.04,23.16
Cash Conversion Cycle,13.32,15.63,16.30,17.19,14.88,9.96,10.84,14.94,16.23,15.15
Inventory to Cash Days,31.87,34.26,36.74,39.00,42.42,40.71,40.06,39.46,38.55,36.38
Inventories,26,28,23,19,21,22,21,24,25,41
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,26,28,23,19,21,22,21,24,25,41
