,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6932,9703,10764,11449,12274,13453,14378,13445,10982,10173
+ Sales & Services Revenue,6932,9703,10764,11449,12274,13453,14378,13445,10982,10173
- Cost of Revenue,858,1171,1240,1479,1630,1816,1955,1805,2110,2278
+ Cost of Goods & Services,858,1171,1240,1479,1630,1816,1955,1805,2110,2278
Gross Profit,6074,8532,9523,9970,10644,11637,12423,11639,8872,7895
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3584,4616,4509,4317,5116,5636,5387,7193,6064,4993
"+ Selling, General & Admin",1712,2232,2113,1948,1936,2106,2375,2505,2674,2404
+ Research & Development,1444,1893,2013,1973,2254,2597,2281,3991,2501,2231
+ Other Operating Expense,428,490,383,396,927,932,732,698,889,359
Operating Income (Loss),2490,3917,5015,5653,5528,6001,7036,4446,2808,2902
- Non-Operating (Income) Loss,9,-30,248,720,399,101,-90,-601,1063,-690
"+ Interest Expense, Net",24,17,73,197,172,88,67,181,243,157
+ Interest Expense,32,30,96,260,251,201,187,223,254,247
- Interest Income,8,12,22,63,79,113,120,42,11,89
+ Other Non-Op (Income) Loss,-14,-47,174,524,227,13,-158,-782,820,-847
Pretax Income,2481,3947,4767,4933,5129,5900,7126,5048,1745,3592
- Income Tax Expense (Benefit),601,990,1162,1237,2459,1426,1158,992,53,633
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1862,2942,3593,3696,2670,4474,5889,4061,1728,2962
- Net Extraordinary Losses (Gains),0,14,92,-14,262,87,0,120,343,-171
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,14,92,-14,262,87,0,120,343,-171
Income (Loss) Incl. MI,1862,2928,3501,3710,2408,4387,5889,3941,1385,3132
- Minority Interest,0,-7,-46,7,-131,-43,0,-60,-171,85
"Net Income, GAAP",1862,2935,3547,3703,2539,4431,5889,4001,1556,3047
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1862,2935,3547,3703,2539,4431,5889,4001,1556,3047
Basic Weighted Avg Shares,237,236,231,218,213,205,187,161,149,145
"Basic EPS, GAAP",7.86,12.41,15.37,16.95,11.94,21.62,31.47,24.86,10.44,20.97
Basic EPS from Cont Ops,7.86,12.44,15.58,16.92,12.56,21.84,31.47,25.24,11.59,20.38
Diluted Weighted Avg Shares,238,237,231,219,213,205,187,161,150,146
"Diluted EPS, GAAP",7.81,12.37,15.34,16.92,11.92,21.58,31.42,24.80,10.40,20.87
Diluted EPS from Cont Ops,7.81,12.40,15.54,16.89,12.54,21.79,31.42,25.17,11.55,20.28
EBITDA,3022,4605,5615,6336,6609,7017,7716,4904,3296,3420
EBITDA Margin (%),43.59,47.46,52.17,55.34,53.84,52.16,53.67,36.47,30.01,33.62
EBITA,2679,4115,5233,5950,5794,6270,7226,4439,2414,3054
EBIT,2490,3917,5015,5653,5528,6001,7036,4446,2808,2902
Gross Margin (%),87.63,87.93,88.48,87.08,86.72,86.50,86.40,86.57,80.79,77.61
Operating Margin (%),35.92,40.37,46.59,49.38,45.04,44.61,48.93,33.07,25.57,28.52
Profit Margin (%),26.87,30.25,32.95,32.34,20.69,32.93,40.96,29.76,14.17,29.95
Sales per Employee,1012000,1285208,1464463,1547135,1681356,1724731,1942959,1477429,1142737,1166006
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,343,490,383,386,815,747,490,465,881,366
