,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1641,1653,1661,1664,1625,1624,2228,2221,2153,2075
Diluted Weighted Avg Shares,1662,1670,1679,1680,1652,1637,1712,2258,2245,2146
Basic Weighted Avg Shares,1644,1657,1667,1671,1645,1633,1705,2258,2153,2130
Revenue per Share,9.97,9.58,9.93,11.63,12.63,13.82,15.33,18.83,21.54,21.67
EBITDA per Share,2.25,1.32,1.26,2.94,2.58,3.52,4.49,5.56,8.93,9.10
Operating Income per Share,1.78,1.03,1.04,2.72,2.10,3.13,3.47,0.96,3.97,4.27
"Basic EPS, GAAP",1.56,1.21,0.97,2.67,0.61,3.03,2.02,-3.99,3.25,2.97
Basic EPS from Cont Ops,1.57,1.22,1.01,2.70,0.59,3.05,2.03,-3.98,3.26,2.98
"Diluted EPS, GAAP",1.54,1.20,0.97,2.65,0.61,3.03,2.01,-3.99,3.12,2.95
Diluted EPS from Cont Ops,1.55,1.21,1.01,2.68,0.59,3.04,2.02,-3.98,3.12,2.96
Dividend per Share,1.40,1.45,1.49,1.52,1.57,1.60,1.57,1.80,2.04,2.18
Cash Flow per Share,2.16,1.90,1.10,1.71,3.21,3.64,4.73,6.22,7.53,6.13
Free Cash Flow per Basic Share,1.83,1.58,0.61,0.98,2.57,3.06,4.24,5.89,7.08,5.61
Cash & Equivalents per Share,2.76,4.50,2.57,3.82,4.19,5.47,6.91,7.13,8.00,4.46
Book Value per Share,20.22,19.82,19.17,20.27,19.31,21.11,15.60,9.71,11.20,12.43
Tangible Book Value per Share,3.55,3.75,3.69,4.86,2.32,4.00,-15.60,-16.17,-12.67,-12.72
