,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),7.75,6.08,5.03,13.60,3.09,15.08,9.96,-32.00,30.62,25.36
Return on Assets (%),6.88,5.54,4.96,13.62,2.99,22.40,4.89,-7.26,6.14,6.14
Return on Capital (%),6.65,5.23,4.29,11.44,2.69,12.51,6.24,0,11.36,10.74
Return on Invested Capital (%),11.69,6.26,6.06,15.51,3.06,20.49,6.75,0,8.64,9.75
Gross Margin (%),71.81,75.24,76.39,74.54,70.80,70.98,69.10,72.31,78.57,78.04
EBITDA Margin (%),22.55,13.74,12.72,25.33,20.40,25.51,29.29,29.53,41.44,41.99
Operating Margin (%),17.89,10.79,10.45,23.36,16.61,22.69,22.62,5.12,18.40,19.72
Incremental Operating Margin (%),80.99,240.51,2.35,97.98,-80.73,93.45,22.18,-22.82,164.47,-250.88
Pretax Margin (%),17.64,14.99,13.09,30.45,24.70,26.64,19.03,-16.16,17.46,16.71
Profit Margin (%),15.64,12.62,9.81,22.94,4.85,21.95,13.15,-21.20,15.08,13.71
Net Income to Common Margin (%),15.64,12.62,9.81,22.94,4.85,21.95,13.15,-21.20,15.08,13.71
Effective Tax Rate (%),10.76,14.78,22.01,23.80,81.00,17.15,30.45,0,13.39,17.74
Dvd Payout Ratio (%),88.91,116.75,141.06,55.89,273.28,52.20,76.96,-45.40,62.50,72.83
Sustainable Growth Rate (%),0.86,-1.02,-2.06,6.00,-5.36,7.21,2.29,-46.53,11.48,6.89
