,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,9270,9326,3484,3867,9021,10955,9768,8880,10459,7305
- Cash & Cash Equivalents,2254,2116,1518,1973,991,563,345,3905,250,430
+ Preferred Equity and Hybrid Capital,249,291,302,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,867,1933,2756,2451,2392,19,20,0,0,0
+ Total Debt,16817,20374,19464,19226,16404,6521,6447,9039,8287,8302
Enterprise Value,24886,29808,24488,23571,26826,16932,15890,14014,18496,15177
Total Capital,21632,26190,19519,17894,12532,522,4855,7640,8755,9714
Total Debt/Capital (%),77.74,77.79,99.72,107.44,130.90,1249.23,132.79,118.31,94.65,85.46
Total Debt / EV,0.68,0.68,0.79,0.82,0.61,0.39,0.41,0.64,0.45,0.55
EV/Sales,2.20,1.88,1.67,1.91,2.52,1.79,1.62,1.54,0.69,0.48
EV/EBITDA,10.96,9.72,9.17,8.59,11.78,10.01,8.96,8.07,3.96,4.94
EV/EBIT,26.76,20.80,25.01,19.04,25.24,14.87,12.12,11.91,4.96,6.82
EV/Cash Flow to Firm,14.30,11.45,8.96,7.48,11.76,9.14,4.44,6.66,21.41,22.78
EV/Free Cash Flow to Firm,6.68,8.41,6.51,6.37,10.58,7.56,4.18,5.97,16.33,14.52
Diluted Market Cap,9247,9390,3649,3874,9028,11895,10357,8945,10513,7510
Diluted Enterprise Value,24926,29872,24653,23578,26833,17872,16479,14079,18550,15382
EV per Share,76.86,88.54,77.94,74.72,84.69,59.69,63.82,57.38,75.88,66.11
TTM Sales,11295,15868,14674,12351,10629,9478,9821,9093,26989,31543
TTM EBITDA,2271,3066,2671,2745,2278,1691,1774,1736,4673,3070
TTM Operating Income,930,1433,979,1238,1063,1139,1311,1177,3731,2224
TTM Cash Flow to Firm,1741,2604,2734,3152,2282,1853,3578,2106,864,666
TTM Free Cash Flow to Firm,3728,3545,3763,3698,2536,2241,3806,2346,1133,1045
