,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,118.61,0,0,0,43.81,2.32,17.47,4.81,6.15
Price/Earnings Average,-21.72,132.80,-1.06,-5.16,-3.10,37.40,2.28,16.00,4.42,7.70
Price/Earnings High,-24.76,163.10,-1.43,-7.43,-4.38,48.87,2.58,19.34,5.16,9.24
Price/Earnings Low,-18.48,110.35,-0.45,-3.62,-1.79,26.94,1.93,9.39,3.58,5.92
Price/Book Value,2.51,2.60,-1.16,-1.02,-1.44,-1.82,-6.06,-6.35,22.35,5.17
Price/Book Value Average,2.33,2.91,-2.16,-1.06,-1.07,-1.55,-5.97,-5.82,20.55,6.47
Price/Book Value High,2.65,3.57,-2.92,-1.53,-1.51,-2.03,-6.74,-7.03,24.01,7.77
Price/Book Value Low,1.98,2.42,-0.92,-0.74,-0.62,-1.12,-5.04,-3.41,16.64,4.98
Price/Tangible Book Value,1.26,1.42,1.62,2.16,-37.74,-4.60,31.51,20.51,-14.82,158.80
Price/Tangible Book Value Average,1.17,1.59,3.01,2.24,-27.92,-3.93,31.05,18.79,-13.62,198.71
Price/Tangible Book Value High,1.33,1.96,4.07,3.22,-39.47,-5.14,35.07,22.70,-15.92,238.64
Price/Tangible Book Value Low,1.00,1.32,1.28,1.57,-16.16,-2.83,26.21,11.02,-11.03,152.91
Price/Sales,0.82,0.58,0.25,0.31,0.85,1.24,1.05,0.98,0.39,0.24
Price/Sales Average,0.76,0.65,0.46,0.33,0.63,1.06,1.03,0.90,0.36,0.30
Price/Sales High,0.87,0.80,0.63,0.47,0.89,1.38,1.16,1.08,0.42,0.36
Price/Sales Low,0.65,0.54,0.20,0.23,0.36,0.76,0.87,0.53,0.29,0.23
Price/Cash Flow,7.28,6.13,2.79,1.87,6.51,8.53,7.27,4.85,21.32,20.86
Price/Cash Flow Average,6.76,6.86,5.19,1.94,4.82,7.28,7.17,4.44,19.61,26.10
Price/Cash Flow High,7.70,8.43,7.01,2.79,6.81,9.51,8.10,5.37,22.91,31.35
Price/Cash Flow Low,5.75,5.70,2.21,1.36,2.79,5.24,6.05,2.61,15.87,20.09
Price/Free Cash Flow,2.84,3.83,1.56,1.48,5.50,6.74,6.31,4.31,13.80,10.16
Price/Free Cash Flow Average,2.63,4.29,2.91,1.54,4.07,5.75,6.22,3.95,12.69,12.72
Price/Free Cash Flow High,3.00,5.27,3.93,2.21,5.75,7.52,7.02,4.77,14.82,15.27
Price/Free Cash Flow Low,2.24,3.56,1.24,1.08,2.35,4.14,5.25,2.31,10.27,9.78
EV/Sales,2.20,1.88,1.67,1.91,2.52,1.79,1.62,1.54,0.69,0.48
EV/Sales Average,2.15,1.95,1.87,1.92,2.30,1.62,1.60,1.46,0.65,0.54
EV/Sales High,2.26,2.10,2.03,2.06,2.56,1.92,1.73,1.65,0.71,0.60
EV/Sales Low,2.04,1.84,1.62,1.82,2.04,1.34,1.45,1.09,0.59,0.47
EV/EBITDA,10.96,9.72,9.17,8.59,11.78,10.01,8.96,8.07,3.96,4.94
EV/EBITDA Average,10.69,10.09,10.29,8.64,10.75,9.07,8.88,7.64,3.78,5.54
EV/EBITDA High,11.22,10.86,11.15,9.28,11.96,10.76,9.58,8.62,4.12,6.14
EV/EBITDA Low,10.13,9.51,8.90,8.20,9.51,7.52,8.03,5.71,3.39,4.86
EV/EBIT,26.76,20.80,25.01,19.04,25.24,14.87,12.12,11.91,4.96,6.82
EV/EBIT Average,26.11,21.58,28.08,19.16,23.03,13.46,12.01,11.27,4.73,7.65
EV/EBIT High,27.40,23.24,30.41,20.58,25.62,15.98,12.96,12.71,5.17,8.48
EV/EBIT Low,24.73,20.35,24.28,18.19,20.38,11.16,10.87,8.42,4.24,6.70
Last Price,28.63,27.70,11.09,12.26,28.48,38.62,39.23,36.36,42.91,31.82
High Price,30.28,38.09,27.90,18.32,29.78,43.08,43.66,40.25,46.10,47.82
Low Price,22.60,25.77,8.80,8.92,12.19,23.75,32.63,19.54,31.94,30.64
Enterprise Value,24886,29808,24488,23571,26826,16932,15890,14014,18496,15177
Enterprise Value Average,24281,30923,27491,23716,24479,15330,15749,13269,17654,17013
Enterprise Value High,25483,33305,29770,25483,27238,18197,16993,14964,19274,18850
Enterprise Value Low,22996,29158,23769,22518,21666,12714,14247,9906,15822,14906
