,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,14605,21634,17434,31501,48157,35829,49236,42324,53959,46245
- Cash & Cash Equivalents,126,104,96,858,383,316,225,877,1393,507
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,3153,3781,4107,8506,8238,9347,11822,11199,11236,11098
Enterprise Value,17632,25311,21445,39149,56012,44860,60833,52646,63802,56836
Total Capital,6995,8072,8990,15012,15634,18334,21471,20410,21546,23445
Total Debt/Capital (%),45.08,46.84,45.68,56.66,52.69,50.98,55.06,54.87,52.15,47.34
Total Debt / EV,0.18,0.15,0.19,0.22,0.15,0.21,0.19,0.21,0.18,0.20
EV/Sales,1.38,1.83,1.48,2.29,2.74,2.17,2.90,4.98,4.60,2.74
EV/EBITDA,15.81,19.37,14.40,20.37,18.97,16.80,25.99,63.51,31.08,15.13
EV/EBIT,17.85,21.84,15.88,22.32,21.03,18.79,31.39,149.99,36.29,16.36
EV/Cash Flow to Firm,14.41,19.42,13.89,22.55,21.74,17.02,30.44,27.80,40.69,21.30
EV/Free Cash Flow to Firm,11.15,14.22,10.88,19.43,18.63,14.06,22.94,25.95,36.43,18.94
Diluted Market Cap,14948,23239,18556,24448,51564,37984,50952,42507,54288,48508
Diluted Enterprise Value,17975,26916,22567,32096,59419,47015,62549,52829,64131,59099
EV per Share,59.17,91.61,83.67,102.75,157.87,134.27,187.64,162.29,194.93,182.99
TTM Sales,12784,13796,14486,17072,20452,20690,20972,10571,13857,20773
TTM EBITDA,1115,1307,1489,1922,2953,2671,2341,829,2053,3756
TTM Operating Income,988,1159,1350,1754,2663,2387,1938,351,1758,3474
TTM Cash Flow to Firm,1224,1304,1544,1736,2577,2635,1999,1894,1568,2668
TTM Free Cash Flow to Firm,1581,1780,1970,2015,3006,3191,2652,2029,1751,3000
