,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),17.02,18.52,18.73,13.70,20.99,22.07,13.66,-2.83,11.26,20.81
Return on Assets (%),9.53,11.03,13.27,5.16,6.07,7.59,5.22,-1.07,4.37,9.36
Return on Capital (%),10.56,11.05,11.41,7.78,10.44,12.28,7.97,0,7.10,11.84
Return on Invested Capital (%),40.70,48.34,88.09,16.07,10.09,16.58,12.81,0,13.49,21.81
Gross Margin (%),13.41,14.25,14.66,15.38,18.64,17.11,15.34,13.80,20.21,21.94
EBITDA Margin (%),8.72,9.47,10.28,11.26,14.44,12.91,11.16,7.84,14.82,18.08
Operating Margin (%),7.73,8.40,9.32,10.27,13.02,11.54,9.24,3.32,12.69,16.72
Incremental Operating Margin (%),4.95,16.90,27.68,15.62,26.89,-115.97,-159.22,15.26,42.82,24.81
Pretax Margin (%),7.02,7.89,8.66,6.94,14.58,10.69,7.62,-4.41,8.52,14.99
Profit Margin (%),4.90,5.46,5.93,4.57,7.13,8.74,6.07,-2.53,7.93,11.35
Net Income to Common Margin (%),4.90,5.46,5.93,4.57,7.13,8.74,6.07,-2.53,7.93,11.35
Effective Tax Rate (%),30.21,30.79,31.55,34.12,51.07,18.23,20.39,0,6.86,24.28
Dvd Payout Ratio (%),31.31,29.61,29.45,47.95,33.04,30.03,48.08,-58.43,0,13.61
Sustainable Growth Rate (%),11.69,13.03,13.21,7.13,14.06,15.44,7.09,-4.49,11.26,17.98
