,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,25.85,26.61,28.65,28.43,28.81,30.55,30.04,29.43,28.32,30.32
Long-Term Debt/Equity (%),46.51,53.10,47.16,48.97,45.81,50.91,42.92,43.08,49.11,42.04
Long-Term Debt/Capital (%),27.55,29.70,25.88,27.15,26.17,26.73,24.61,24.42,26.42,21.62
Long-Term Debt/Total Assets (%),9.89,11.31,10.05,10.65,10.27,11.20,9.86,9.53,10.18,8.38
Total Debt/Equity (%),46.51,53.10,47.16,48.97,45.81,50.91,42.92,43.08,49.11,42.04
Total Debt/Capital (%),27.55,29.70,25.88,27.15,26.17,26.73,24.61,24.42,26.42,21.62
Total Debt/Total Assets (%),9.89,11.31,10.05,10.65,10.27,11.20,9.86,9.53,10.18,8.38
CFO/Total Liabilities,3.99,3.38,4.06,3.63,2.92,2.49,4.29,5.65,8.59,9.47
CFO/CapEx,12.98,17.51,13.87,16.69,6.14,12.44,18.92,42.35,32.78,48.75
Altman's Z-Score,0.82,0.87,0.91,0.93,0.94,0.95,1.00,0.94,1.03,1.18
