,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,298,285,277,273,273,274,275,267,265,265
Diluted Weighted Avg Shares,317,301,293,289,290,289,290,283,280,279
Basic Weighted Avg Shares,304,288,279,276,281,285,286,280,277,277
Revenue per Share,19.74,23.35,24.31,27.78,27.30,27.08,27.73,28.88,34.18,40.52
EBITDA per Share,0.34,0.31,0.31,0.31,0.40,0.46,0.40,0.48,0.47,0.20
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",1.64,2.26,1.80,2.18,1.95,2.25,2.38,1.89,3.69,4.99
Basic EPS from Cont Ops,1.66,2.26,1.81,2.19,1.97,2.28,2.39,1.90,3.72,5.00
"Diluted EPS, GAAP",1.58,2.16,1.72,2.08,1.89,2.22,2.35,1.87,3.66,4.94
Diluted EPS from Cont Ops,1.60,2.16,1.72,2.09,1.91,2.25,2.36,1.88,3.69,4.96
Dividend per Share,0.17,0.63,0.21,0.67,0.67,0.89,1.08,0.30,1.28,0.85
Cash Flow per Share,2.69,2.55,3.16,3.07,2.53,2.18,4.00,5.77,7.87,9.28
Free Cash Flow per Basic Share,2.49,2.41,2.93,2.89,2.12,2.00,3.79,5.63,7.63,9.09
Cash & Equivalents per Share,3.77,2.96,3.30,5.37,5.59,4.00,5.47,11.24,9.47,9.96
Book Value per Share,17.85,20.27,22.44,24.36,25.62,27.71,29.09,31.56,34.26,38.81
Tangible Book Value per Share,14.32,15.69,16.15,18.10,19.28,19.33,21.62,23.08,24.45,24.81
