,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,5720,6576,6883,8061,8707,8902,12588,11754,14413,19198
- Cash & Cash Equivalents,840,674,764,795,950,818,1024,2372,1569,1449
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,33,34,33,34,40,42,43,15,15,20
+ Total Debt,2032,2456,2185,2488,2497,2790,2626,2725,3267,2837
Enterprise Value,6663,8220,8186,9118,9717,10637,13753,11497,15185,19420
Total Capital,7378,8269,8443,9165,9541,10437,10673,11159,12367,13124
Total Debt/Capital (%),27.55,29.70,25.88,27.15,26.17,26.73,24.61,24.42,26.42,21.62
Total Debt / EV,0.31,0.30,0.27,0.27,0.26,0.26,0.19,0.24,0.22,0.15
EV/Sales,1.11,1.22,1.21,1.19,1.27,1.38,1.73,1.42,1.60,1.73
EV/EBITDA,64.63,92.53,96.15,105.96,86.02,81.13,121.29,85.12,117.09,347.58
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,7.33,10.00,8.43,9.67,11.90,14.26,10.86,6.64,6.60,7.26
EV/Free Cash Flow to Firm,6.85,9.51,7.91,9.17,10.42,13.37,10.36,6.50,6.41,7.12
Diluted Market Cap,6089,6934,7267,8550,9244,9359,13281,12477,15205,20280
Diluted Enterprise Value,7314,8749,8721,10277,10831,11373,14927,12845,16918,21688
EV per Share,22.39,28.82,29.51,33.44,35.54,38.75,49.99,43.10,57.26,73.41
TTM Sales,6011,6719,6785,7666,7669,7719,7933,8099,9481,11217
TTM EBITDA,103,89,85,86,113,131,113,135,130,56
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,909,822,971,943,816,746,1267,1731,2302,2674
TTM Free Cash Flow to Firm,972,864,1035,994,932,796,1327,1769,2369,2726
