,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,991,1076,863,823,1004,1093,1261,1657,1678,1399
"+ Cash, Cash Equivalents & STI",440,509,328,236,376,466,633,1026,855,430
+ Cash & Cash Equivalents,440,509,328,236,376,466,633,1026,855,430
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,253,256,260,273,294,315,298,293,356,443
"+ Accounts Receivable, Net",253,260,262,275,294,315,298,293,356,443
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,-4,-2,-2,0,0,0,0,0,0
+ Inventories,231,238,239,253,260,280,293,290,370,471
+ Raw Materials,133,138,142,154,170,179,182,173,229,301
+ Work In Process,42,37,32,35,34,37,29,29,47,54
+ Finished Goods,56,63,65,64,56,64,82,87,94,115
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,67,73,36,61,74,31,37,48,96,55
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1897,1832,1943,2332,2396,2378,2552,2757,3239,4113
"+ Property, Plant & Equip, Net",-162,220,241,248,-160,-153,-177,298,327,382
"+ Property, Plant & Equip",213,604,634,641,258,281,280,781,832,899
- Accumulated Depreciation,376,384,393,393,418,434,457,483,505,517
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2059,1613,1702,2084,2555,2531,2729,2459,2912,3731
+ Total Intangible Assets,1661,1592,1684,2068,2119,2081,2168,2311,2765,3586
+ Goodwill,1349,1321,1397,1633,1704,1698,1780,1896,2168,2638
+ Other Intangible Assets,311,271,288,436,415,383,388,416,597,948
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,398,20,17,16,436,450,561,148,147,145
Total Assets,2888,2908,2805,3155,3400,3471,3814,4414,4917,5512
+ Payables & Accruals,303,280,286,279,361,364,357,399,480,544
+ Accounts Payable,133,127,129,129,147,143,138,152,179,209
+ Accrued Taxes,12,9,4,9,28,24,10,13,18,30
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,158,143,153,141,186,197,209,234,283,305
+ ST Debt,2,99,1,1,0,0,0,0,18,22
+ ST Borrowings,2,99,1,1,0,0,0,0,0,0
+ ST Finance Leases,0,0,0,0,0,0,15,17,18,22
+ Other ST Liabilities,0,33,22,29,0,0,0,0,-18,-22
+ Deferred Revenue,9,12,10,13,11,8,18,28,49,45
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-9,22,13,16,-11,-8,-18,-28,-67,-66
Total Current Liabilities,305,412,310,309,361,365,358,399,480,544
+ LT Debt,772,765,840,1014,859,848,849,1044,1190,1469
+ LT Borrowings,772,765,840,1014,859,848,849,1044,1190,1469
