,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,4352,4587,3905,3868,4392,4549,4315,4724,5696,7169
"+ Cash, Cash Equivalents & STI",4852,5674,3936,3874,4880,4356,2463,2727,2495,2708
+ Cash & Cash Equivalents,2919,3153,2387,2491,3017,2880,1739,1980,1435,1585
+ ST Investments,1933,2522,1549,1383,1864,1476,723,746,1060,1123
+ Accounts & Notes Receiv,525,493,585,613,571,652,990,1107,1305,1812
"+ Accounts Receivable, Net",525,493,585,613,571,652,990,1107,1305,1812
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,634,656,618,699,733,932,1263,1311,1575,2147
+ Raw Materials,229,222,194,209,240,331,445,479,595,1043
+ Work In Process,177,171,157,188,193,280,285,335,453,452
+ Finished Goods,48,60,57,68,54,67,204,159,177,250
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,181,203,210,235,245,254,329,339,350,402
+ Other ST Assets,-1660,-2237,-1235,-1318,-1792,-1391,-400,-421,321,502
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,936,952,921,1094,1140,1070,4693,4556,4575,5428
"+ Property, Plant & Equip, Net",305,330,315,278,284,286,449,621,766,976
"+ Property, Plant & Equip",829,865,892,888,937,985,1194,1375,1588,1881
- Accumulated Depreciation,524,535,578,610,653,698,745,755,822,905
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,631,622,607,816,856,784,4245,3936,3809,4452
+ Total Intangible Assets,361,363,347,340,368,374,3773,3437,3196,3514
+ Goodwill,327,335,335,335,350,355,2212,2045,2011,2320
+ Other Intangible Assets,35,28,12,4,19,19,1561,1391,1185,1194
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,269,259,260,477,488,410,472,499,612,937
Total Assets,5287,5539,4826,4962,5532,5619,9009,9280,10271,12597
+ Payables & Accruals,116,103,103,107,147,169,202,264,342,443
+ Accounts Payable,116,103,103,107,147,169,202,264,342,443
+ Accrued Taxes,11,15,16,28,17,23,23,36,87,127
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,-11,-15,-16,-28,-17,-23,-23,-36,-87,-127
+ ST Debt,0,0,17,0,250,0,250,29,20,32
+ ST Borrowings,0,0,17,0,250,0,250,0,20,0
+ ST Finance Leases,0,0,0,0,0,0,0,29,32,32
+ Other ST Liabilities,746,792,881,896,896,1049,1316,1407,1741,2396
+ Deferred Revenue,219,207,220,234,246,349,489,570,580,883
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,527,585,661,662,649,700,827,837,1161,1513
Total Current Liabilities,862,896,1002,1002,1293,1218,1768,1700,2103,2871
+ LT Debt,747,748,3173,3058,2680,2237,3173,3470,3423,6661
+ LT Borrowings,747,748,3173,3058,2680,2237,3173,3470,3423,6661
+ LT Finance Leases,0,0,0,0,0,0,0,71,71,81
+ Other LT Liabilities,196,226,229,213,232,543,1389,1429,1369,1666
+ Accrued Liabilities,42,58,47,56,60,72,801,757,738,784
+ Pension Liabilities,58,60,56,69,73,67,80,79,88,79
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,96,108,127,87,100,405,508,593,544,804
Total Noncurrent Liabilities,944,974,3403,3271,2913,2781,4562,4899,4792,8327
Total Liabilities,1805,1869,4405,4273,4206,3999,6331,6599,6895,11198
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1160,2441,949,906,1058,1236,4034,4180,4352,2124
+ Common Stock,0,1221,474,453,529,618,2017,2090,2176,1062
+ Additional Paid in Capital,1160,1220,474,453,529,618,2017,2090,2176,1062
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,2359,2479,-12,285,848,1056,715,655,1277,367
+ Other Equity,-37,-30,-41,-49,-51,-54,-73,-80,-76,-27
Equity Before Minority Interest,3482,3669,421,689,1326,1621,2659,2665,3378,1401
+ Minority/Non Controlling Interest,0,0,0,0,0,0,19,16,-2,-2
Total Equity,3482,3669,421,689,1326,1621,2678,2681,3376,1399
Total Liabilities & Equity,5287,5539,4826,4962,5532,5619,9009,9280,10271,12597
Shares Outstanding,165,165,158,156,157,156,159,155,153,142
Capital Leases - Total,0,0,0,0,0,0,0,100,103,114
Net Debt,-2172,-2405,803,567,-86,-643,1684,1489,2008,5076
Net Debt to Equity,-62.36,-65.54,190.61,82.23,-6.50,-39.67,62.89,55.55,59.49,362.79
Tangible Common Equity Ratio,63,64,2,8,19,24,-21,-13,3,-23
Current Ratio,5.05,5.12,3.90,3.86,3.40,3.73,2.44,2.78,2.71,2.50
Cash Conversion Cycle,230.16,222.60,229.25,249.04,229.98,230.09,248.97,223.56,217.22,216.43
Number of Employees,5820,6060,5880,5580,5990,6550,10020,10600,11550,14280
