,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,9114,9431,7837,6665,6850,7094,25597,13802,11648,15883
"+ Cash, Cash Equivalents & STI",3115,3006,791,964,630,788,19912,6035,2586,5995
+ Cash & Cash Equivalents,3115,3006,791,964,630,788,19912,6035,2586,5995
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,3452,3634,3964,3186,3522,3490,3191,4045,4631,4918
"+ Accounts Receivable, Net",3452,3634,3964,3186,3522,3490,3191,4045,4631,4918
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,1784,1832,2095,1709,1841,1910,1628,2292,2767,3110
+ Raw Materials,611,622,737,526,549,565,510,691,951,1133
+ Work In Process,287,277,320,299,310,314,285,369,473,473
+ Finished Goods,886,933,1039,884,983,1031,834,1232,1343,1504
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,763,960,986,806,857,906,865,1430,1664,1860
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,25559,27560,40386,38630,39799,40739,36485,62359,71536,68467
"+ Property, Plant & Equip, Net",2211,2203,2826,2354,2455,2511,2302,3262,3790,3956
"+ Property, Plant & Equip",4511,4797,5498,4317,4974,5340,5063,6444,7255,7849
- Accumulated Depreciation,2300,2594,2672,1963,2519,2828,2761,3182,3465,3893
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,23347,25357,37560,36276,37344,38228,34183,59097,67746,64511
+ Total Intangible Assets,22286,24333,36341,35645,36806,37579,32462,56702,64027,60052
+ Goodwill,16038,16964,25070,23827,25139,25906,22713,35420,41184,39752
+ Other Intangible Assets,6248,7369,11270,11818,11667,11673,9750,21282,22843,20300
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1061,1024,1219,631,538,648,1721,2395,3719,4459
Total Assets,34672,36992,48222,45295,46649,47833,62082,76161,83184,84350
+ Payables & Accruals,4495,5325,5325,4279,4598,4790,4720,7391,8132,7798
+ Accounts Payable,1778,1875,2049,1485,1510,1713,1514,2049,2569,2296
+ Accrued Taxes,225,567,422,294,386,292,357,552,707,691
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,2492,2883,2854,2500,2701,2785,2849,4790,4856,4811
+ ST Debt,62,72,845,2595,195,52,212,11,8,591
+ ST Borrowings,62,72,845,2595,195,52,212,11,8,591
+ ST Finance Leases,0,0,0,0,0,0,158,189,207,199
+ Other ST Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,687,767,634,540,666,685,688,1212,1613,1648
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-686,-766,-634,-540,-666,-685,-688,-1212,-1613,-1648
Total Current Liabilities,4557,5396,6170,6874,4792,4842,4932,7402,8140,8389
+ LT Debt,3437,3402,12025,9674,10327,9689,21517,21193,22168,19086
+ LT Borrowings,3437,3402,12025,9674,10327,9689,21517,21193,22168,19086
+ LT Finance Leases,0,0,0,0,0,0,639,785,889,863
+ Other LT Liabilities,4227,4744,6263,5670,5161,5076,5351,7789,7699,6785
+ Accrued Liabilities,170,187,160,93,105,114,118,205,213,235
+ Pension Liabilities,869,1331,1345,1223,1052,962,898,1502,876,506
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,3187,3227,4757,4355,4004,4000,4334,6082,6610,6044
Total Noncurrent Liabilities,7663,8146,18288,15345,15489,14764,26868,28982,29867,25871
Total Liabilities,12221,13542,24458,22219,20281,19606,31800,36384,38007,34260
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,1600,3268,3268,1668
+ Share Capital & APIC,4166,4489,4989,5321,5546,5843,7573,9707,10099,12081
+ Common Stock,8,8,8,8,8,8,8,9,9,9
+ Additional Paid in Capital,4158,4481,4981,5313,5538,5834,7565,9698,10090,12072
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,18005,20323,21012,20704,22806,25163,24166,27159,32827,39205
+ Other Equity,215,-1434,-2311,-3022,-1994,-2791,-3068,-368,-1027,-2872
Equity Before Minority Interest,22385,23378,23690,23003,26358,28214,30271,39766,45167,50082
+ Minority/Non Controlling Interest,66,72,74,74,10,12,11,11,10,8
Total Equity,22451,23450,23764,23077,26368,28227,30282,39777,45177,50090
Total Liabilities & Equity,34672,36992,48222,45295,46649,47833,62082,76161,83184,84350
Shares Outstanding,698,704,687,692,697,701,696,711,715,728
Capital Leases - Total,0,0,0,0,0,0,797,974,1096,1062
Net Debt,384,468,12080,11305,9892,8953,1817,15169,19590,13682
Net Debt to Equity,1.71,1.99,50.83,48.99,37.51,31.72,6.00,38.14,43.36,27.31
Tangible Common Equity Ratio,1,-7,-106,-130,-106,-91,-13,-104,-115,-48
Current Ratio,2.00,1.75,1.27,0.97,1.43,1.47,5.19,1.86,1.43,1.89
Cash Conversion Cycle,69.35,64.55,69.40,79.24,80.31,75.82,72.50,70.11,63.66,72.01
Number of Employees,66000,71000,81000,62000,67000,71000,60000,69000,80000,81000
