,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.79,17.97,10.62,43.00,14.93,9.13,11.47,22.94,16.42,11.45
Price/Earnings Average,16.06,16.53,13.28,37.55,14.23,10.47,10.19,20.91,16.68,10.45
Price/Earnings High,18.14,18.59,15.23,46.10,15.90,12.74,12.12,25.59,19.38,12.40
Price/Earnings Low,13.73,14.00,9.96,29.25,13.01,8.54,8.11,13.12,14.64,8.91
Price/Book Value,3.20,3.38,2.14,2.86,2.87,2.06,2.55,2.62,2.49,2.47
Price/Book Value Average,2.89,3.11,2.68,2.50,2.73,2.36,2.26,2.39,2.53,2.26
Price/Book Value High,3.26,3.49,3.07,3.07,3.05,2.87,2.69,2.93,2.93,2.68
Price/Book Value Low,2.47,2.63,2.01,1.95,2.50,1.92,1.80,1.50,2.22,1.92
Price/Tangible Book Value,3.14,3.61,2.43,3.31,3.11,2.30,2.82,2.86,2.65,2.62
Price/Tangible Book Value Average,2.84,3.32,3.04,2.89,2.96,2.64,2.50,2.61,2.70,2.39
Price/Tangible Book Value High,3.20,3.73,3.49,3.54,3.31,3.21,2.98,3.19,3.13,2.83
Price/Tangible Book Value Low,2.43,2.81,2.28,2.25,2.71,2.16,1.99,1.63,2.37,2.04
Price/Sales,1.22,1.29,0.89,1.32,1.29,0.85,1.07,1.59,1.29,1.20
Price/Sales Average,1.10,1.18,1.11,1.15,1.23,0.98,0.95,1.45,1.31,1.09
Price/Sales High,1.24,1.33,1.28,1.41,1.37,1.19,1.13,1.77,1.53,1.30
Price/Sales Low,0.94,1.00,0.84,0.90,1.12,0.80,0.76,0.91,1.15,0.93
Price/Cash Flow,8.77,11.50,6.66,9.75,9.21,6.70,9.58,9.97,13.90,11.39
Price/Cash Flow Average,7.92,10.58,8.34,8.51,8.78,7.68,8.51,9.09,14.13,10.39
Price/Cash Flow High,8.95,11.89,9.55,10.45,9.81,9.35,10.12,11.12,16.41,12.34
Price/Cash Flow Low,6.77,8.96,6.25,6.63,8.02,6.27,6.77,5.70,12.40,8.86
Price/Free Cash Flow,4.92,6.69,3.99,5.27,5.50,4.06,5.68,6.45,7.98,7.82
Price/Free Cash Flow Average,4.44,6.16,4.99,4.60,5.24,4.66,5.05,5.88,8.11,7.13
Price/Free Cash Flow High,5.02,6.92,5.72,5.65,5.85,5.67,6.00,7.20,9.41,8.47
Price/Free Cash Flow Low,3.80,5.21,3.74,3.58,4.79,3.80,4.02,3.69,7.11,6.08
EV/Sales,1.46,1.61,1.21,1.63,1.62,1.11,1.32,1.93,1.54,1.49
EV/Sales Average,1.42,1.57,1.50,1.53,1.63,1.28,1.25,1.86,1.62,1.44
EV/Sales High,1.56,1.72,1.66,1.80,1.77,1.49,1.43,2.19,1.84,1.64
EV/Sales Low,1.26,1.39,1.23,1.28,1.52,1.10,1.05,1.32,1.46,1.28
EV/EBITDA,10.10,10.48,7.12,9.46,9.69,6.98,8.35,13.80,11.31,9.59
EV/EBITDA Average,9.80,10.24,8.88,8.88,9.75,8.03,7.88,13.34,11.96,9.28
EV/EBITDA High,10.78,11.20,9.84,10.40,10.61,9.35,9.01,15.66,13.52,10.59
EV/EBITDA Low,8.70,9.07,7.25,7.41,9.12,6.91,6.66,9.47,10.77,8.24
EV/EBIT,15.00,15.28,9.90,14.29,14.69,9.72,11.37,23.03,15.78,11.65
EV/EBIT Average,14.55,14.94,12.34,13.42,14.78,11.17,10.73,22.26,16.67,11.27
EV/EBIT High,16.01,16.34,13.67,15.70,16.08,13.01,12.28,26.14,18.85,12.87
EV/EBIT Low,12.92,13.23,10.07,11.19,13.83,9.62,9.07,15.81,15.02,10.01
Last Price,39.23,45.87,32.01,42.60,47.39,38.06,52.65,57.25,58.28,65.98
High Price,40.00,47.43,45.91,45.67,50.45,53.13,55.61,63.88,68.79,71.45
Low Price,30.28,35.73,30.03,28.97,41.29,35.62,37.23,32.74,51.97,51.33
Enterprise Value,25081,30582,23044,27828,31493,26124,33820,36105,36134,42857
Enterprise Value Average,24323,29896,28730,26125,31687,30042,31929,34906,38188,41456
Enterprise Value High,26759,32687,31817,30582,34478,34978,36520,40982,43170,47328
Enterprise Value Low,21593,26462,23445,21801,29641,25876,26972,24793,34408,36825
