,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,531,532,527,526,528,520,519,520,521,522
Diluted Weighted Avg Shares,533,534,533,528,529,528,521,521,523,523
Basic Weighted Avg Shares,531,533,532,527,528,527,520,520,522,523
Revenue per Share,32.23,35.68,35.94,32.34,36.86,44.63,49.20,36.00,45.09,55.15
EBITDA per Share,4.67,5.48,6.08,5.58,6.16,7.11,7.79,5.03,6.12,8.55
Operating Income per Share,3.15,3.76,4.38,3.70,4.06,5.11,5.72,3.01,4.39,7.04
"Basic EPS, GAAP",2.20,2.55,3.02,0.99,3.17,4.17,4.59,2.50,3.55,5.76
Basic EPS from Cont Ops,2.20,2.55,3.02,0.99,3.17,4.17,4.59,2.50,3.55,5.76
"Diluted EPS, GAAP",2.20,2.54,3.01,0.99,3.16,4.16,4.58,2.49,3.54,5.75
Diluted EPS from Cont Ops,2.20,2.54,3.01,0.99,3.16,4.16,4.58,2.49,3.54,5.75
Dividend per Share,0.53,1.17,1.28,1.57,1.06,1.53,2.19,2.38,1.36,1.92
Cash Flow per Share,4.47,3.99,4.81,4.37,5.15,5.68,5.50,5.74,4.19,5.79
Free Cash Flow per Basic Share,0.95,1.10,1.56,0.64,1.65,1.98,1.71,2.59,1.06,3.13
Cash & Equivalents per Share,5.68,5.66,6.57,5.81,7.07,8.57,10.27,9.56,9.57,14.89
Book Value per Share,12.27,13.58,14.97,14.90,16.53,18.51,20.68,21.83,23.45,26.68
Tangible Book Value per Share,12.48,12.70,13.17,12.88,15.26,16.53,18.69,20.03,21.95,25.22
