,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.68,0.69,0.80,0.75,0.71,0.78,0.89,0.89,0.80,1.08
Current Ratio,1.07,1.13,1.17,1.11,1.08,1.19,1.27,1.29,1.31,1.43
Quick Ratio,0.91,0.93,1.00,0.97,0.92,1.01,1.10,1.10,1.06,1.35
CFO/Avg Current Liab,0.59,0.48,0.59,0.55,0.58,0.54,0.49,0.51,0.37,0.45
Common Equity/Total Assets,31.46,35.01,37.37,37.97,37.20,37.76,37.89,40.13,41.69,41.85
Long-Term Debt/Equity (%),107.04,99.15,101.13,91.96,93.10,87.70,82.55,78.70,67.64,98.14
Long-Term Debt/Capital (%),51.57,40.78,40.04,38.21,39.57,36.91,35.53,36.17,33.67,42.91
Long-Term Debt/Total Assets (%),34.26,32.47,33.25,30.20,31.97,29.57,28.25,28.98,26.40,38.84
Total Debt/Equity (%),109.30,136.25,138.88,125.05,126.93,125.60,121.68,108.60,94.09,122.95
Total Debt/Capital (%),52.66,56.04,54.99,51.96,53.95,52.87,52.36,49.91,46.83,53.76
Total Debt/Total Assets (%),34.99,44.63,45.66,41.06,43.59,42.35,41.64,39.99,36.72,48.65
CFO/Total Liabilities,16.86,15.32,18.04,16.60,17.65,17.72,15.33,16.72,12.24,15.05
CFO/CapEx,1.27,1.38,1.48,1.17,1.47,1.53,1.45,1.82,1.34,2.18
Altman's Z-Score,2.41,2.80,2.52,2.64,2.63,2.53,2.71,2.46,2.73,2.93
