,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),2.03,8.65,10.18,11.77,20.48,16.92,11.95,14.02,19.80,18.60
Return on Assets (%),2.12,8.77,9.67,11.51,20.20,17.82,14.71,17.49,24.44,24.83
Return on Capital (%),2.24,8.00,8.74,9.99,17.15,13.98,10.38,12.26,17.28,16.55
Return on Invested Capital (%),6.20,12.22,12.45,16.10,27.99,24.92,21.27,25.26,35.97,36.57
Gross Margin (%),39.83,42.36,40.92,41.67,44.93,45.31,43.72,44.72,47.32,46.51
EBITDA Margin (%),15.75,20.94,20.45,23.47,29.41,30.45,25.42,27.56,32.93,31.91
Operating Margin (%),10.29,16.81,16.61,19.88,26.61,27.80,22.93,25.37,31.22,30.19
Incremental Operating Margin (%),18.76,48.11,13.46,47.00,46.23,34.17,54.67,39.13,48.37,21.45
Pretax Margin (%),4.66,15.96,16.54,18.60,25.67,27.21,22.38,24.22,29.36,29.47
Profit Margin (%),3.41,12.19,14.26,15.90,23.62,19.20,18.52,21.04,25.53,25.31
Net Income to Common Margin (%),3.41,12.19,14.26,15.90,23.62,19.20,18.52,21.04,25.53,25.31
Effective Tax Rate (%),26.86,23.62,13.83,14.51,7.96,29.42,17.22,13.13,13.04,14.13
Dvd Payout Ratio (%),178.13,43.85,35.37,25.80,12.52,18.26,28.49,21.75,14.23,13.38
Sustainable Growth Rate (%),-1.59,4.85,6.58,8.73,17.92,13.83,8.55,10.97,16.98,16.11
