,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,21528,26056,19453,30895,59254,31350,50572,54136,121892,75724
- Cash & Cash Equivalents,1711,3002,4797,3406,5010,3440,3129,5351,4995,1995
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1946,1947,4542,3343,5304,5309,5313,5512,5525,5542
Enterprise Value,21583,24841,19030,30489,57282,32629,52267,53910,121958,78685
Total Capital,14445,15031,18520,18606,23573,26193,29708,32730,37780,43442
Total Debt/Capital (%),13.47,12.95,24.52,17.97,22.50,20.27,17.88,16.84,14.62,12.76
Total Debt / EV,0.09,0.08,0.24,0.11,0.09,0.16,0.10,0.10,0.05,0.07
EV/Sales,2.87,2.74,1.97,2.82,3.94,1.89,3.58,3.13,5.29,3.05
EV/EBITDA,18.24,13.07,9.64,12.00,13.40,6.21,14.08,11.37,16.06,9.56
EV/EBIT,27.92,16.29,11.86,14.17,14.81,6.80,15.60,12.35,16.94,10.11
EV/Cash Flow to Firm,31.17,13.27,15.20,11.73,15.11,8.26,15.18,13.44,21.60,14.06
EV/Free Cash Flow to Firm,24.26,11.75,12.97,10.69,13.85,7.13,13.46,12.16,19.31,12.33
Diluted Market Cap,21796,26270,20560,31985,60596,33263,52173,54669,125581,78684
Diluted Enterprise Value,22031,25215,20305,31922,60890,35132,54357,54830,126111,82231
EV per Share,17.93,20.34,16.41,28.28,54.04,33.74,57.06,58.98,136.72,93.23
TTM Sales,7509,9072,9659,10825,14537,17253,14608,17202,23063,25785
TTM EBITDA,1183,1900,1975,2541,4275,5253,3713,4741,7594,8228
TTM Operating Income,773,1525,1604,2152,3868,4796,3350,4365,7200,7784
TTM Cash Flow to Firm,692,1873,1252,2599,3791,3952,3443,4012,5647,5595
TTM Free Cash Flow to Firm,889,2114,1467,2852,4136,4574,3884,4434,6315,6382
