,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.27,0.32,0.30,0.40,0.45,0.22,0.08,0.21,0.21,0.19
Current Ratio,1.35,1.41,1.36,1.31,1.37,1.14,0.37,1.05,1.10,1.28
Quick Ratio,0.73,0.77,0.74,0.82,0.89,0.64,0.20,0.52,0.53,0.57
CFO/Avg Current Liab,0.92,0.94,0.88,0.96,0.91,0.91,0.43,0.48,0.82,0.64
Common Equity/Total Assets,139.94,150.81,169.99,176.42,173.53,189.80,159.42,158.07,171.65,165.53
Long-Term Debt/Equity (%),223.07,443.90,0,38352.94,2706.58,3231.47,1402.15,690.37,746.14,1087.59
Long-Term Debt/Capital (%),21.58,22.61,23.93,23.14,22.77,21.39,19.52,22.67,21.56,24.80
Long-Term Debt/Total Assets (%),40.77,45.68,54.95,53.78,51.89,52.35,52.04,47.74,48.17,55.72
Total Debt/Equity (%),258.87,480.29,-15620.45,38429.41,2711.11,3237.56,2808.42,727.07,765.50,1104.09
Total Debt/Capital (%),25.04,24.46,25.03,23.18,22.81,21.43,39.10,23.88,22.11,25.18
Total Debt/Total Assets (%),47.31,49.42,57.48,53.89,51.97,52.45,104.24,50.28,49.42,56.57
CFO/Total Liabilities,28.25,27.31,24.57,25.95,24.56,25.54,21.64,25.10,23.63,17.13
CFO/CapEx,4.78,4.36,4.27,5.30,5.52,7.01,9.35,9.07,5.86,3.67
Altman's Z-Score,8.82,9.02,9.67,9.42,9.79,9.90,8.11,9.73,10.01,8.91
