,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,27.18,29.40,44.02,23.91,32.87,21.63,24.97,26.94,33.00,36.92
Price/Earnings Average,24.75,27.66,43.79,25.61,31.52,24.17,25.09,23.89,30.97,36.40
Price/Earnings High,27.62,29.93,46.65,27.54,33.66,28.26,27.73,27.47,33.38,40.11
Price/Earnings Low,21.85,25.08,33.14,22.43,27.63,20.83,21.28,18.60,28.87,31.79
Price/Book Value,3.10,3.13,2.97,2.70,3.00,2.23,2.45,2.86,2.75,2.51
Price/Book Value Average,2.82,2.94,2.95,2.89,2.88,2.49,2.47,2.54,2.58,2.48
Price/Book Value High,3.15,3.19,3.14,3.11,3.07,2.91,2.72,2.92,2.79,2.73
Price/Book Value Low,2.49,2.67,2.23,2.54,2.52,2.15,2.09,1.98,2.41,2.16
Price/Tangible Book Value,-41.97,-27.20,-17.26,-16.98,-17.73,-12.96,-10.47,-12.82,-14.89,-14.65
Price/Tangible Book Value Average,-38.23,-25.59,-17.17,-18.19,-17.00,-14.48,-10.52,-11.37,-13.97,-14.44
Price/Tangible Book Value High,-42.65,-27.69,-18.29,-19.56,-18.16,-16.93,-11.63,-13.07,-15.06,-15.91
Price/Tangible Book Value Low,-33.75,-23.20,-12.99,-15.93,-14.91,-12.48,-8.92,-8.85,-13.03,-12.61
Price/Sales,3.50,3.71,3.80,3.84,4.31,3.34,3.77,4.41,4.10,3.67
Price/Sales Average,3.18,3.49,3.78,4.11,4.13,3.73,3.78,3.91,3.85,3.62
Price/Sales High,3.55,3.78,4.03,4.42,4.41,4.36,4.18,4.49,4.15,3.99
Price/Sales Low,2.81,3.16,2.86,3.60,3.62,3.22,3.21,3.04,3.59,3.16
Price/Cash Flow,19.01,19.43,20.66,18.58,21.79,16.98,18.86,19.52,21.50,25.78
Price/Cash Flow Average,17.31,18.28,20.55,19.90,20.89,18.98,18.95,17.31,20.18,25.42
Price/Cash Flow High,19.32,19.79,21.89,21.40,22.31,22.20,20.95,19.91,21.74,28.01
Price/Cash Flow Low,15.29,16.58,15.55,17.43,18.31,16.36,16.07,13.48,18.81,22.20
Price/Free Cash Flow,15.87,15.96,16.88,15.74,18.57,14.91,17.08,17.63,18.44,20.32
Price/Free Cash Flow Average,14.46,15.02,16.79,16.87,17.81,16.65,17.16,15.64,17.30,20.04
Price/Free Cash Flow High,16.13,16.25,17.88,18.14,19.02,19.48,18.97,17.98,18.65,22.08
Price/Free Cash Flow Low,12.77,13.62,12.71,14.77,15.61,14.35,14.56,12.17,16.13,17.50
EV/Sales,3.79,4.01,4.14,4.16,4.62,3.69,4.72,4.83,4.48,4.12
EV/Sales Average,3.48,3.79,4.12,4.43,4.44,4.08,4.74,4.33,4.23,4.06
EV/Sales High,3.85,4.08,4.37,4.74,4.72,4.71,5.13,4.91,4.53,4.43
EV/Sales Low,3.11,3.47,3.21,3.93,3.94,3.57,4.16,3.47,3.97,3.61
EV/EBITDA,16.53,17.33,15.37,14.73,17.56,13.65,18.17,17.97,17.51,17.78
EV/EBITDA Average,15.18,16.39,15.30,15.69,16.89,15.09,18.24,16.12,16.53,17.56
EV/EBITDA High,16.77,17.62,16.21,16.77,17.95,17.40,19.77,18.29,17.69,19.14
EV/EBITDA Low,13.58,15.00,11.93,13.90,14.97,13.20,16.04,12.93,15.51,15.59
EV/EBIT,18.57,19.49,17.16,16.42,19.88,15.54,20.83,20.46,20.00,20.46
EV/EBIT Average,17.06,18.43,17.07,17.49,19.12,17.17,20.91,18.36,18.88,20.21
EV/EBIT High,18.84,19.81,18.08,18.70,20.32,19.81,22.66,20.83,20.21,22.03
EV/EBIT Low,15.25,16.86,13.31,15.50,16.95,15.02,18.38,14.72,17.72,17.94
Last Price,65.43,70.04,67.53,65.44,75.45,59.62,68.79,84.73,84.59,78.79
High Price,66.49,71.31,71.56,75.38,77.27,77.91,76.41,86.41,85.56,85.61
Low Price,52.62,59.75,50.84,61.40,63.43,57.41,58.62,58.49,74.01,67.84
Enterprise Value,66026,69309,66445,63269,71352,57398,74024,79486,78059,73941
Enterprise Value Average,60662,65554,66130,67388,68634,63436,74310,71332,73688,73030
Enterprise Value High,67001,70461,70042,72047,72944,73181,80537,80914,78874,79604
Enterprise Value Low,54237,59979,51545,59701,60838,55491,65332,57185,69167,64851
