,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1710,2031,2435,2529,926,2300,4744,3103,2309,3428
+ Depreciation & Amortization,2298,2293,2395,2923,3457,3549,3331,3905,3973,4064
+ Non-Cash Items,1937,877,1631,-1416,3008,820,-2456,77,877,-1350
+ Stock-Based Compensation,59,63,99,121,109,125,107,113,144,127
+ Deferred Income Taxes,798,744,1356,-127,166,94,1368,100,239,758
+ Asset Impairment Charge,0,0,0,0,0,210,168,206,91,251
+ Other Non-Cash Adj,1080,70,176,-1410,2733,391,-4099,-342,403,-2486
+ Chg in Non-Cash Work Cap,152,614,-187,858,-996,276,162,-389,-990,160
+ (Inc) Dec in Accts Receiv,-153,-352,-170,-666,-246,-426,630,-222,-81,-769
+ (Inc) Dec in Inventories,517,341,17,-79,72,172,-76,-186,-603,-127
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-13,162,-1,1757,-422,558,-576,215,-62,1072
+ Inc (Dec) in Other,-199,463,-33,-154,-400,-28,184,-196,-244,-16
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,6097,5815,6274,4894,6395,6945,5781,6696,6169,6302
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-5463,-5977,-7393,-7310,-7423,-8001,-7555,-7441,-7240,-7923
+ Acq of Fixed Prod Assets,-5463,-5977,-7393,-7310,-7423,-8001,-7555,-7441,-7240,-7923
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-2,-2,-6,-6,-6,-6,-6,-6,-5,-13
+ Dec in LT Investment,984,914,1418,1154,805,1111,882,871,1593,1112
+ Inc in LT Investment,-986,-916,-1424,-1160,-811,-1117,-888,-877,-1598,-1125
+ Net Cash From Acq & Div,0,-731,-1719,-12118,-1125,2777,4924,888,572,275
+ Cash from Divestitures,0,0,0,15,97,2956,5122,1049,917,275
+ Cash for Acq of Subs,0,-731,-1719,-12133,-1222,-179,-198,-161,-345,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-277,302,1838,-614,1363,-530,-755,-471,-680,-769
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-5742,-6408,-7280,-20048,-7191,-5760,-3392,-7030,-7353,-8430
+ Dividends Paid,-1828,-1934,-2018,-2104,-2300,-2425,-2570,-2685,-2777,-2907
+ Net Cash From Debt,770,1677,3998,13973,3127,-2579,13,2268,4765,4137
+ Cash From Debt,3600,3169,7857,17596,7117,5628,6210,8662,9117,7782
+ Repayments of Debt,-2830,-1492,-3859,-3623,-3990,-8207,-6197,-6394,-4352,-3645
+ Cash (Repurchase) of Equity,675,801,141,3758,793,1090,844,74,73,1808
+ Increase in Capital Stock,695,806,256,3758,793,1090,844,74,73,1808
+ Decrease in Capital Stock,-20,-5,-115,0,0,0,0,0,0,0
+ Other Financing Activities,59,100,-421,98,-669,2101,-217,-233,-116,-702
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-324,644,1700,15725,951,-1813,-1930,-576,1945,2336
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,31,51,694,571,155,-628,459,-910,761,208
EBITDA,5542,5966,6677,7552,6008,7659,8666,8725,7487,9628
EBITDA Margin (%),32.43,32.25,38.10,37.96,26.09,32.60,40.46,42.82,32.39,32.88
Net Cash Paid for Acquisitions,0,731,1719,12118,1125,-2777,-4924,-888,-572,-275
Free Cash Flow,634,-162,-1119,-2416,-1028,-1056,-1774,-745,-1071,-1621
Free Cash Flow to Firm,1185,405,-555,-1459,441,485,-515,871,576,20
Free Cash Flow to Equity,1387,1447,2421,11512,1658,-3684,-1776,1508,3679,2214
Free Cash Flow per Basic Share,0.71,-0.18,-1.23,-2.44,-1.02,-1.02,-1.68,-0.70,-1.01,-1.51
Price/Free Cash Flow,3.15,3.83,3.15,3.99,3.51,3.04,5.00,4.54,5.44,5.43
Cash Flow to Net Income,3.57,2.84,2.59,1.96,7.27,3.10,1.22,2.14,2.56,1.78
