,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4814,5066,5254,5505,5696,5823,10187,14852,16226,17737
+ Sales & Services Revenue,4814,5066,5254,5505,5696,5823,10187,14852,16226,17737
- Cost of Revenue,2776,2881,2909,2959,3024,3069,5309,7812,8128,7992
+ Cost of Goods & Services,2776,2881,2909,2959,3024,3069,5309,7812,8128,7992
Gross Profit,2038,2185,2345,2546,2672,2754,4878,7040,8098,9745
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,977,975,1034,1101,1150,1228,3284,5652,5810,6059
"+ Selling, General & Admin",977,975,1034,1101,1150,1228,3284,5652,5810,6059
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1061,1210,1311,1445,1522,1526,1594,1388,2288,3686
- Non-Operating (Income) Loss,163,163,254,170,164,-29,511,217,622,773
"+ Interest Expense, Net",162,162,169,177,174,193,473,709,690,720
+ Interest Expense,163,163,169,170,176,193,473,709,693,733
- Interest Income,1,1,0,-7,2,0,0,0,3,13
+ Other Non-Op (Income) Loss,1,1,85,-7,-10,-222,38,-492,-68,53
Pretax Income,898,1047,1057,1275,1358,1555,1083,1171,1666,2913
- Income Tax Expense (Benefit),328,384,377,492,158,378,198,196,363,551
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,650,754,712,930,1232,1187,914,975,1403,2582
- Net Extraordinary Losses (Gains),2,0,0,0,-14,0,42,34,138,104
+ Discontinued Operations,-2,0,0,0,14,0,0,0,0,0
+ Extraord. & Accounting Changes,4,0,0,0,-28,0,42,34,138,104
Income (Loss) Incl. MI,648,754,712,930,1246,1187,872,941,1265,2478
- Minority Interest,0,0,0,0,0,0,-21,-17,-69,-52
"Net Income, GAAP",648,754,712,930,1246,1187,893,958,1334,2530
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",648,754,712,930,1246,1187,893,958,1334,2530
Basic Weighted Avg Shares,513,481,451,431,415,393,512,672,663,642
"Basic EPS, GAAP",1.26,1.57,1.58,2.16,3.00,3.02,1.74,1.43,2.01,3.94
Basic EPS from Cont Ops,1.27,1.57,1.58,2.16,2.97,3.02,1.78,1.45,2.12,4.02
Diluted Weighted Avg Shares,513,505,476,448,431,414,523,683,672,648
"Diluted EPS, GAAP",1.26,1.49,1.50,2.08,2.89,2.87,1.71,1.40,1.99,3.90
Diluted EPS from Cont Ops,1.27,1.49,1.50,2.08,2.86,2.87,1.75,1.43,2.09,3.99
EBITDA,1464,1614,1728,1856,1955,2082,3245,4598,5484,6855
EBITDA Margin (%),30.41,31.86,32.89,33.71,34.32,35.75,31.85,30.96,33.80,38.65
EBITA,1061,1210,1311,1445,1522,1526,1594,1388,2288,3686
EBIT,1061,1210,1311,1445,1522,1526,1594,1388,2288,3686
Gross Margin (%),42.33,43.13,44.63,46.25,46.91,47.30,47.88,47.40,49.91,54.94
Operating Margin (%),22.04,23.88,24.95,26.25,26.72,26.21,15.65,9.35,14.10,20.78
Profit Margin (%),13.46,14.88,13.55,16.89,21.88,20.38,8.77,6.45,8.22,14.26
Sales per Employee,0,0,0,0,0,0,0,0,0,0
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,403,404,417,411,433,556,1651,3210,3196,3169
