,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,95324,96438,67985,66968,85282,79974,100683,96141,124926,109778
- Cash & Cash Equivalents,19000,22000,23000,25000,33000,27000,24000,33000,22000,34000
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,60000,61000,53000,53000,59000,61000,64000,45000,41000,44000
Enterprise Value,136324,135438,97985,94968,110657,111712,134076,88438,142449,116479
Total Capital,68720,70718,62859,63552,67445,73669,78034,58998,54627,60428
Total Debt/Capital (%),87.31,86.26,84.32,83.40,87.48,82.80,82.02,76.27,75.05,72.81
Total Debt / EV,0.44,0.45,0.54,0.56,0.53,0.55,0.48,0.51,0.29,0.38
EV/Sales,4.13,3.95,2.99,2.96,3.31,2.77,3.08,2.45,3.36,2.20
EV/EBITDA,133.65,133.83,93.95,86.73,83.77,86.40,112.86,57.32,84.04,71.64
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,18.89,13.72,9.88,13.40,8.67,17.39,12.35,21.78,10.41,6.16
EV/Free Cash Flow to Firm,16.58,12.24,8.70,11.23,8.01,14.45,10.73,15.97,9.35,5.61
Diluted Market Cap,97564,99078,70370,69265,87989,81107,103169,96261,129686,111108
Diluted Enterprise Value,138564,138078,100370,97265,113989,115107,143169,108261,148686,121108
EV per Share,128.12,132.39,101.12,105.05,128.86,131.89,165.53,109.86,187.19,156.77
TTM Sales,32974,34292,32818,32119,33471,40338,43556,36087,42380,52862
TTM EBITDA,1020,1012,1043,1095,1321,1293,1188,1543,1695,1626
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,7217,9873,9916,7085,12761,6422,10854,4060,13678,18913
TTM Free Cash Flow to Firm,8223,11068,11257,8460,13823,7732,12499,5538,15228,20768
