,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,5.70,6.11,6.12,6.64,4.67,6.70,7.09,7.33,7.21,7.21
Long-Term Debt/Equity (%),289.47,276.19,228.57,223.81,311.11,263.64,252.17,186.96,177.27,172.00
Long-Term Debt/Capital (%),80.03,82.02,76.36,73.96,83.03,78.73,74.33,72.88,71.39,71.16
Long-Term Debt/Total Assets (%),35.95,36.48,29.81,29.56,30.94,30.69,29.29,22.51,20.63,18.86
Total Debt/Equity (%),315.79,290.48,252.38,252.38,327.78,277.27,278.26,195.65,186.36,176.00
Total Debt/Capital (%),87.31,86.26,84.32,83.40,87.48,82.80,82.02,76.27,75.05,72.81
Total Debt/Total Assets (%),39.22,38.36,32.92,33.33,32.60,32.28,32.32,23.56,21.69,19.30
CFO/Total Liabilities,6.38,7.96,7.84,5.96,8.31,5.35,7.79,3.33,8.77,10.38
CFO/CapEx,8.50,9.20,8.18,5.98,12.75,6.82,8.29,3.78,9.45,11.36
Altman's Z-Score,0.73,0.73,0.59,0.59,0.57,0.60,0.67,0.64,0.78,0.66
