,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,18.09,16.74,13.74,12.97,33.03,11.81,15.41,31.46,16.21,14.88
Price/Earnings Average,14.70,15.94,15.28,11.17,28.15,12.64,14.42,27.47,15.49,16.23
Price/Earnings High,18.09,17.09,18.40,13.26,33.43,14.33,16.04,36.39,18.67,20.10
Price/Earnings Low,11.77,13.92,13.23,8.80,24.86,10.95,11.56,17.65,11.07,13.16
Price/Book Value,10.93,9.92,6.90,6.35,10.10,6.31,7.17,6.87,9.17,6.68
Price/Book Value Average,8.88,9.45,7.67,5.47,8.61,6.75,6.71,6.00,8.76,7.29
Price/Book Value High,10.94,10.13,9.23,6.49,10.22,7.66,7.47,7.94,10.56,9.03
Price/Book Value Low,7.11,8.25,6.64,4.31,7.60,5.85,5.38,3.85,6.26,5.91
Price/Tangible Book Value,6.36,5.63,3.89,3.89,6.05,4.29,5.19,5.09,6.94,5.21
Price/Tangible Book Value Average,5.17,5.36,4.33,3.35,5.16,4.59,4.85,4.45,6.63,5.68
Price/Tangible Book Value High,6.36,5.75,5.22,3.98,6.13,5.20,5.40,5.89,7.99,7.04
Price/Tangible Book Value Low,4.14,4.68,3.75,2.64,4.55,3.98,3.89,2.86,4.74,4.61
Price/Sales,2.94,2.87,2.14,2.15,2.62,2.00,2.36,2.66,3.06,2.10
Price/Sales Average,2.39,2.74,2.37,1.85,2.23,2.14,2.21,2.33,2.92,2.29
Price/Sales High,2.94,2.93,2.86,2.20,2.65,2.43,2.46,3.08,3.52,2.83
Price/Sales Low,1.91,2.39,2.06,1.46,1.97,1.86,1.77,1.49,2.09,1.86
Price/Cash Flow,11.34,8.96,6.39,8.40,6.48,9.05,7.55,17.20,8.84,5.26
Price/Cash Flow Average,9.21,8.54,7.10,7.24,5.52,9.68,7.06,15.01,8.45,5.74
Price/Cash Flow High,11.35,9.15,8.55,8.59,6.56,10.98,7.86,19.89,10.18,7.11
Price/Cash Flow Low,7.38,7.46,6.15,5.70,4.87,8.39,5.66,9.65,6.04,4.65
Price/Free Cash Flow,10.21,8.13,5.72,7.22,6.03,7.92,6.75,13.62,8.01,4.84
Price/Free Cash Flow Average,8.30,7.74,6.35,6.21,5.14,8.47,6.32,11.89,7.65,5.29
Price/Free Cash Flow High,10.22,8.30,7.65,7.38,6.10,9.61,7.03,15.75,9.22,6.54
Price/Free Cash Flow Low,6.65,6.76,5.50,4.90,4.53,7.34,5.07,7.64,5.47,4.28
EV/Sales,4.13,3.95,2.99,2.96,3.31,2.77,3.08,2.45,3.36,2.20
EV/Sales Average,3.59,3.82,3.22,2.67,2.95,2.96,3.08,2.66,3.27,2.45
EV/Sales High,4.14,4.01,3.69,3.00,3.36,3.25,3.32,3.41,3.84,2.99
EV/Sales Low,3.12,3.48,2.91,2.29,2.69,2.68,2.65,1.83,2.46,2.03
EV/EBITDA,133.65,133.83,93.95,86.73,83.77,86.40,112.86,57.32,84.04,71.64
EV/EBITDA Average,116.13,129.29,101.23,78.24,74.71,92.45,112.94,62.18,81.64,79.81
EV/EBITDA High,133.68,135.82,116.04,88.10,85.03,101.33,121.86,79.84,96.08,97.33
EV/EBITDA Low,101.02,117.80,91.54,67.07,68.27,83.64,97.24,42.73,61.54,65.85
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,89.59,94.27,70.16,74.08,99.31,94.42,124.30,119.43,164.16,147.75
High Price,89.62,96.24,93.94,75.74,100.53,114.55,129.34,138.13,189.03,199.55
Low Price,58.31,78.41,67.57,50.27,74.74,87.54,93.23,67.00,112.10,130.65
Enterprise Value,136324,135438,97985,94968,110657,111712,134076,88438,142449,116479
Enterprise Value Average,118449,130843,105579,85669,98691,119534,134175,95942,138388,129767
Enterprise Value High,136356,137454,121028,96469,112330,131024,144765,123195,162852,158266
Enterprise Value Low,103042,119213,95475,73444,90183,108146,115516,65935,104308,107073
