,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,16.97,19.38,22.00,9.27,13.42,13.25,0,16.95,35.22,14.31
Price/Earnings Average,15.70,16.36,20.15,8.76,13.12,16.34,-70.59,17.17,35.06,14.98
Price/Earnings High,17.07,20.09,23.10,9.62,14.62,19.47,-83.17,21.54,39.20,17.86
Price/Earnings Low,14.09,13.14,17.70,7.70,11.28,12.60,-56.47,12.87,29.82,12.63
Price/Book Value,2.93,3.61,4.09,3.47,3.14,2.04,2.47,2.13,2.73,2.66
Price/Book Value Average,2.71,3.05,3.74,3.28,3.07,2.52,2.44,2.15,2.71,2.78
Price/Book Value High,2.95,3.74,4.29,3.60,3.42,3.00,2.87,2.70,3.03,3.32
Price/Book Value Low,2.43,2.45,3.29,2.88,2.64,1.94,1.95,1.62,2.31,2.34
Price/Tangible Book Value,-5.83,-6.86,-7.98,-28.88,-58.35,-34.11,-8.03,-5.09,-4.51,-3.80
Price/Tangible Book Value Average,-5.39,-5.79,-7.31,-27.28,-57.02,-42.06,-7.91,-5.16,-4.49,-3.98
Price/Tangible Book Value High,-5.86,-7.11,-8.38,-29.96,-63.56,-50.14,-9.31,-6.47,-5.02,-4.74
Price/Tangible Book Value Low,-4.84,-4.65,-6.42,-23.98,-49.03,-32.44,-6.32,-3.87,-3.82,-3.35
Price/Sales,4.36,5.47,6.12,6.83,7.04,4.70,4.68,3.63,4.13,3.99
Price/Sales Average,4.03,4.62,5.60,6.45,6.88,5.80,4.61,3.68,4.11,4.17
Price/Sales High,4.38,5.68,6.42,7.08,7.67,6.91,5.43,4.62,4.60,4.97
Price/Sales Low,3.62,3.71,4.92,5.67,5.91,4.47,3.69,2.76,3.50,3.52
Price/Cash Flow,17.59,21.07,19.85,34.82,27.87,10.99,11.83,9.03,10.37,9.99
Price/Cash Flow Average,16.27,17.79,18.17,32.89,27.24,13.56,11.65,9.15,10.32,10.46
Price/Cash Flow High,17.70,21.85,20.84,36.12,30.36,16.16,13.72,11.47,11.54,12.47
Price/Cash Flow Low,14.61,14.29,15.97,28.91,23.42,10.45,9.32,6.86,8.78,8.82
Price/Free Cash Flow,17.08,20.36,19.09,33.16,26.79,10.70,11.47,8.79,10.17,9.75
Price/Free Cash Flow Average,15.80,17.19,17.48,31.33,26.18,13.19,11.29,8.91,10.12,10.21
Price/Free Cash Flow High,17.18,21.11,20.05,34.41,29.18,15.72,13.30,11.17,11.32,12.16
Price/Free Cash Flow Low,14.18,13.81,15.36,27.54,22.51,10.17,9.03,6.68,8.61,8.60
EV/Sales,4.97,6.11,6.67,7.27,7.61,5.91,6.00,4.81,5.19,5.04
EV/Sales Average,4.65,5.26,6.16,6.90,7.46,7.00,5.93,4.86,5.17,5.23
EV/Sales High,5.00,6.31,6.98,7.53,8.24,8.11,6.75,5.80,5.65,6.02
EV/Sales Low,4.24,4.35,5.48,6.12,6.50,5.68,5.00,3.94,4.57,4.58
EV/EBITDA,10.57,14.00,14.64,15.38,15.15,11.93,11.08,9.02,9.29,8.59
EV/EBITDA Average,9.88,12.05,13.51,14.58,14.83,14.13,10.95,9.11,9.26,8.91
EV/EBITDA High,10.62,14.47,15.32,15.92,16.39,16.36,12.47,10.86,10.11,10.26
EV/EBITDA Low,9.01,9.97,12.02,12.94,12.94,11.47,9.25,7.38,8.17,7.80
EV/EBIT,10.85,14.39,15.04,15.73,15.48,12.22,11.32,9.23,9.48,8.75
EV/EBIT Average,10.14,12.38,13.88,14.92,15.16,14.47,11.19,9.32,9.45,9.07
EV/EBIT High,10.90,14.86,15.73,16.28,16.74,16.75,12.74,11.12,10.33,10.45
EV/EBIT Low,9.24,10.24,12.35,13.24,13.22,11.74,9.45,7.56,8.34,7.95
Last Price,38.36,49.83,58.80,67.62,71.41,48.89,49.89,40.74,47.25,45.71
High Price,38.58,51.67,61.74,70.15,77.79,71.86,57.88,51.78,52.59,57.05
Low Price,31.85,33.80,47.31,56.15,60.01,46.49,39.30,30.95,40.00,40.35
Enterprise Value,87811,109607,125794,140645,148413,116038,118717,100324,109645,104317
Enterprise Value Average,82071,94321,116077,133379,145332,137397,117292,101319,109248,108164
Enterprise Value High,88249,113234,131557,145558,160543,159085,133562,120841,119381,124565
Enterprise Value Low,74833,78004,103273,118368,126739,111540,99041,82130,96427,94746
