,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.45,0.43,0.33,0.62,0.18,0.06,0.26,0.55,0.53,0.47
Current Ratio,0.93,0.90,0.86,0.98,0.64,0.20,0.59,0.79,0.71,0.84
Quick Ratio,0.47,0.45,0.35,0.64,0.27,0.08,0.29,0.56,0.54,0.67
CFO/Avg Current Liab,0.57,0.63,0.79,0.52,0.69,0.60,0.53,0.97,0.95,0.96
Common Equity/Total Assets,74.88,78.93,86.65,82.38,99.96,80.69,76.06,75.11,79.95,83.15
Long-Term Debt/Equity (%),339.78,454.92,449.53,108.67,84.72,80.45,427.95,956.27,0,0
Long-Term Debt/Capital (%),34.45,32.68,31.42,26.84,22.83,16.84,41.21,42.92,45.17,43.73
Long-Term Debt/Total Assets (%),40.14,39.72,39.70,30.22,30.16,21.38,54.88,58.99,68.16,67.99
Total Debt/Equity (%),352.53,488.14,449.67,108.67,90.34,174.09,443.77,1007.56,-1746.20,-680.09
Total Debt/Capital (%),35.74,35.07,31.43,26.84,24.34,36.44,42.74,45.22,47.02,46.43
Total Debt/Total Assets (%),41.64,42.62,39.71,30.22,32.16,46.27,56.91,62.16,70.96,72.20
CFO/Total Liabilities,14.23,14.82,19.59,11.43,17.69,20.54,18.25,18.85,20.44,20.20
CFO/CapEx,33.40,28.61,25.37,20.06,24.73,35.26,31.86,36.30,49.73,40.27
Altman's Z-Score,5.98,6.48,7.81,5.88,7.14,3.76,4.53,4.50,5.76,6.36
