,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,76470,98239,115251,131330,135769,91623,92695,75712,86145,81617
- Cash & Cash Equivalents,3175,3321,2369,4569,1253,1333,2117,4945,4544,4030
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,-1,-4,-7,3,3,2,97,86,0,50
+ Total Debt,14517,14693,12919,13881,13894,25746,28042,29471,28044,26680
Enterprise Value,87811,109607,125794,140645,148413,116038,118717,100324,109645,104317
Total Capital,40619,41901,41104,51725,57083,70645,65613,65171,59643,57457
Total Debt/Capital (%),35.74,35.07,31.43,26.84,24.34,36.44,42.74,45.22,47.02,46.43
Total Debt / EV,0.17,0.13,0.10,0.10,0.09,0.22,0.24,0.29,0.26,0.26
EV/Sales,4.97,6.11,6.67,7.27,7.61,5.91,6.00,4.81,5.19,5.04
EV/EBITDA,10.57,14.00,14.64,15.38,15.15,11.93,11.08,9.02,9.29,8.59
EV/EBIT,10.85,14.39,15.04,15.73,15.48,12.22,11.32,9.23,9.48,8.75
EV/Cash Flow to Firm,17.35,20.99,19.83,32.81,26.09,13.06,20.95,10.93,11.95,11.42
EV/Free Cash Flow to Firm,16.92,20.35,19.14,31.43,25.21,12.72,20.07,10.67,11.74,11.17
Diluted Market Cap,76975,98239,115307,131994,137179,92304,92695,75736,87176,82461
Diluted Enterprise Value,88316,109607,125850,141309,149823,116719,118717,100348,110676,105161
EV per Share,44.05,55.60,64.18,72.42,78.06,61.92,63.90,53.98,60.14,58.42
TTM Sales,17663,17945,18854,19337,19494,19627,19796,20841,21111,20688
TTM EBITDA,8307,7827,8590,9145,9798,9725,10711,11126,11804,12145
TTM Operating Income,8095,7619,8365,8941,9589,9498,10485,10869,11560,11919
TTM Cash Flow to Firm,5060,5222,6343,4286,5688,8887,5668,9176,9174,9136
TTM Free Cash Flow to Firm,5191,5385,6572,4475,5887,9125,5914,9407,9343,9341
