,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1993,1971,1960,1942,1901,1874,1858,1858,1823,1786
Diluted Weighted Avg Shares,2007,1971,1961,1952,1921,1888,1858,1859,1845,1804
Basic Weighted Avg Shares,2007,1971,1961,1952,1921,1887,1858,1858,1845,1804
Revenue per Share,8.80,9.10,9.61,9.91,10.15,10.40,10.65,11.22,11.44,11.47
EBITDA per Share,4.14,3.97,4.38,4.68,5.10,5.15,5.76,5.99,6.40,6.73
Operating Income per Share,4.03,3.86,4.27,4.58,4.99,5.03,5.64,5.85,6.27,6.61
"Basic EPS, GAAP",2.26,2.57,2.67,7.29,5.32,3.69,-0.70,2.40,1.34,3.20
Basic EPS from Cont Ops,2.26,2.57,2.67,7.30,5.32,3.69,-0.70,2.40,1.34,3.20
"Diluted EPS, GAAP",2.26,2.57,2.67,7.29,5.32,3.69,-0.70,2.40,1.34,3.20
Diluted EPS from Cont Ops,2.26,2.57,2.67,7.30,5.32,3.69,-0.70,2.40,1.34,3.20
Dividend per Share,1.80,1.97,2.13,2.31,2.50,2.87,3.27,3.39,3.49,3.66
Cash Flow per Share,2.18,2.37,2.96,1.94,2.56,4.45,4.22,4.51,4.56,4.58
Free Cash Flow per Basic Share,2.11,2.28,2.85,1.85,2.46,4.32,4.09,4.39,4.46,4.46
Cash & Equivalents per Share,1.59,1.68,1.21,2.35,0.66,0.71,1.14,2.66,2.49,2.26
Book Value per Share,13.09,13.80,14.38,19.48,22.71,23.96,20.17,19.16,17.33,17.21
Tangible Book Value per Share,-6.58,-7.27,-7.37,-2.34,-1.22,-1.43,-6.21,-8.00,-10.47,-12.03
